Date,Difference,Predicted_Price,Lower_Confidence_Interval,Upper_Confidence_Interval,borough
2022-12-31,165065.4846617422,1075670.747819637,581425.48263517,1223501.4283773915,W6
2022-01-31,3676.979177278095,445786.3541772781,422274.15359374095,469298.5547608152,DA16
2022-02-28,4844.577045372353,446953.95204537234,415683.4867925837,470870.4589436048,DA16
2022-03-31,6012.17491346661,448121.5499134666,415683.4867902213,470870.45894596726,DA16
2022-04-30,7179.772781560867,449289.1477815609,415683.4867878588,470870.45894832973,DA16
2022-05-31,8347.370649655124,450456.7456496551,415683.4867854963,470870.4589506922,DA16
2022-06-30,9514.96851774938,451624.3435177494,415683.4867831338,470870.4589530547,DA16
2022-07-31,10682.566385843638,452791.9413858436,415683.48678077135,470870.4589554171,DA16
2022-08-31,11850.164253937895,453959.5392539379,415683.4867784089,470870.4589577796,DA16
2022-09-30,13017.762122032153,455127.1371220322,415683.4867760464,470870.4589601421,DA16
2022-10-31,14185.35999012641,456294.7349901264,415683.4867736839,470870.4589625046,DA16
2022-11-30,15352.957858220669,457462.3328582207,415683.48677132145,470870.45896486705,DA16
2022-12-31,16520.555726314924,458629.9307263149,415683.486768959,470870.4589672295,DA16
2022-01-31,102555.28833434852,816440.0083343484,639570.6184285749,993309.398240122,N8
2022-02-28,105011.54466928322,818896.2646692832,486655.99578058143,946025.9568892878,N8
2022-03-31,107467.80100421792,821352.5210042179,486655.9155443789,946026.0371254904,N8
2022-04-30,109924.0573391526,823808.7773391525,486655.83530820435,946026.117361665,N8
2022-05-31,112380.31367408729,826265.0336740873,486655.7550720579,946026.1975978116,N8
2022-06-30,114836.57000902198,828721.290009022,486655.6748359394,946026.27783393,N8
2022-07-31,117292.82634395668,831177.5463439566,486655.594599849,946026.3580700204,N8
2022-08-31,119749.08267889135,833633.8026788913,486655.5143637866,946026.4383060829,N8
2022-09-30,122205.33901382604,836090.0590138261,486655.43412775226,946026.5185421172,N8
2022-10-31,124661.59534876072,838546.3153487607,486655.3538917459,946026.5987781236,N8
2022-11-30,127117.85168369542,841002.5716836954,486655.2736557676,946026.6790141016,N8
2022-12-31,129574.10801863013,843458.82801863,486655.1934198173,946026.759250052,N8
2022-01-31,-183173.68624589872,2501860.4137541014,1303639.1040890682,3700081.7234191345,W1
2022-02-28,68303.55568651995,2753337.65568652,1517204.8132774008,4355817.8705874365,W1
2022-03-31,-62583.77322556963,2622450.3267744305,1055312.037085889,4052981.505089932,W1
2022-04-30,-36757.998137182614,2648276.1018628175,1212003.791651006,4209715.9585257685,W1
2022-05-31,6945.5138350902125,2691979.6138350903,1195396.6519299496,4262078.572014596,W1
2022-06-30,-84164.52187203136,2600869.5781279686,1060072.2424060227,4127775.8861797345,W1
2022-07-31,104021.54796847276,2789055.647968473,1339129.6091766695,4407310.730504339,W1
2022-08-31,-137975.84852469942,2547058.2514753006,906898.6283973452,3979174.7786163106,W1
2022-09-30,179540.2055483306,2864574.305548331,1465209.7101459336,4539890.598000126,W1
2022-10-31,-184374.9834280116,2500659.1165719884,783763.4196259561,3858474.40242136,W1
2022-11-30,253453.1043635394,2938487.2043635393,1585458.7197993286,4660265.655783773,W1
2022-12-31,-221327.89283389444,2463706.2071661055,672795.3895303751,3747710.8160747574,W1
2022-01-31,-30980.335052034457,543727.1117564762,481440.8574450145,606013.3660679379,BR2
2022-02-28,-18473.019839068467,556234.4269694423,507325.2894460851,667104.2345968683,BR2
2022-03-31,-26204.832931293487,548502.6138772172,486939.2785165445,647011.9889160269,BR2
2022-04-30,-16535.510698228656,558171.9361102821,504138.39020915306,664615.147873998,BR2
2022-05-31,-21854.207313535044,552853.2394949757,489075.5472133303,649701.9531730784,BR2
2022-06-30,-14288.727867974652,560418.718940536,501843.1283835147,662702.7241246274,BR2
2022-07-31,-17822.75166011172,556884.695148399,490706.0870125845,651640.7590201627,BR2
2022-08-31,-11817.21927106264,562890.227537448,500177.6704729184,661248.2879222012,BR2
2022-09-30,-14031.673134821003,560675.7736736897,491939.2492888308,653046.7366006739,BR2
2022-10-31,-9183.103425811689,565524.343382699,498962.2247553833,660149.8082796568,BR2
2022-11-30,-10422.167180690589,564285.2796278201,492865.7992156031,654070.9668916605,BR2
2022-12-31,-6431.945741013584,568275.5010674971,498071.2193097575,659324.1171866178,BR2
2022-01-31,-50294.891650124184,386226.6300890062,340972.1828576772,431481.07732033526,RM1
2022-02-28,-49302.639950093195,387218.88178903726,381363.00396340486,493664.542914918,RM1
2022-03-31,-48310.388250062206,388211.13348906825,381363.00396340474,493664.5429149181,RM1
2022-04-30,-47318.13655003122,389203.3851890992,381363.0039634046,493664.5429149182,RM1
2022-05-31,-46325.88485000023,390195.6368891302,381363.00396340445,493664.5429149184,RM1
2022-06-30,-45333.63314996924,391187.8885891612,381363.00396340434,493664.5429149185,RM1
2022-07-31,-44341.38144993825,392180.1402891922,381363.0039634042,493664.5429149186,RM1
2022-08-31,-43349.12974990726,393172.3919892232,381363.0039634041,493664.54291491874,RM1
2022-09-30,-42356.87804987627,394164.6436892542,381363.003963404,493664.54291491886,RM1
2022-10-31,-41364.62634984528,395156.8953892852,381363.0039634038,493664.54291491903,RM1
2022-11-30,-40372.374649814294,396149.14708931616,381363.0039634037,493664.54291491915,RM1
2022-12-31,-39380.122949783305,397141.3987893471,381363.0039634036,493664.54291491926,RM1
2022-01-31,620866.3384275142,1274199.6717608476,909804.724165116,1638594.6193565791,EC2
2022-02-28,385063.4901732234,1038396.8235065568,-55432.15280327888,890493.1229613641,EC2
2022-03-31,588531.3007787933,1241864.634112127,380434.9162057297,1333167.3716720766,EC2
2022-04-30,404495.05025731784,1057828.3835906512,-10143.0945385932,948737.260162309,EC2
2022-05-31,577685.3982669362,1231018.7316002697,346155.49984199763,1306891.8628439058,EC2
2022-06-30,426025.1947480681,1079358.5280814015,21202.17379179655,982144.085837134,EC2
2022-07-31,564911.9992404974,1218245.3325738306,311715.28175383393,1272724.9938976914,EC2
2022-08-31,447968.9727680336,1101302.3061013669,55601.424240806606,1017179.1894809328,EC2
2022-09-30,552954.4224478484,1206287.7557811816,276906.31733137334,1239731.248694923,EC2
2022-10-31,468209.8467783485,1121543.1801116818,86301.52349530591,1050875.9918323609,EC2
2022-11-30,543298.6541094938,1196631.987442827,245076.18043732664,1211768.1008916306,EC2
2022-12-31,485782.37579354655,1139115.70912688,111375.5081161547,1080258.6019186175,EC2
2022-01-31,27385.15282945263,447629.092223392,402987.2405634247,492270.9438833593,SE9
2022-02-28,31872.905560357096,452116.8449542965,371072.722762194,478390.6614874937,SE9
2022-03-31,32805.884809128635,453049.824203068,367348.9193958369,475004.91788958496,SE9
2022-04-30,33186.992908560525,453430.9323024999,366796.20049757784,474453.8944891648,SE9
2022-05-31,33482.424166133365,453726.3635600727,366709.6152070983,474369.12609592616,SE9
2022-06-30,33764.55427317546,454008.4936671149,366694.7664634112,474357.37253855175,SE9
2022-07-31,34044.6194044131,454288.5587983525,366691.0395369912,474356.9695133629,SE9
2022-08-31,34324.363952475374,454568.3033464147,366689.03892862424,474358.3289553791,SE9
2022-09-30,34604.05873067008,454847.99812460947,366687.3063632594,474359.9619810088,SE9
2022-10-31,34883.74578219694,455127.6851761363,366685.6154552705,474361.637435662,SE9
2022-11-30,35163.43163417476,455407.37102811417,366683.9310589545,474363.31943288,SE9
2022-12-31,35443.11729992511,455687.0566938645,366682.2477180132,474365.0024013663,SE9
2022-01-31,16623.669968103306,394901.44774588104,360273.58334359387,429529.3121481683,RM6
2022-02-28,17003.227361791796,395281.0051395695,333950.3573248444,423364.3130180881,RM6
2022-03-31,22385.172916746436,400662.9506945242,338858.21973723994,428461.2269282249,RM6
2022-04-30,18988.913283234637,397266.6910610124,330068.68829260056,419694.34799593134,RM6
2022-05-31,22126.128501936088,400403.90627971385,336597.67107021215,426232.3149227462,RM6
2022-06-30,23846.1656160141,402123.94339379185,335176.23675444024,424819.3930292713,RM6
2022-07-31,22724.0097358459,401001.78751362365,332333.9650364212,421977.2787587979,RM6
2022-08-31,26865.954468573924,405143.73224635166,337594.69176710385,427244.75325390766,RM6
2022-09-30,25135.732814909446,403413.5105926872,331717.79902906774,421377.31321915885,RM6
2022-10-31,28400.514161594216,406678.291939372,336706.1826503656,426378.93559855944,RM6
2022-11-30,28491.21731474578,406768.9950925235,333529.4809881535,423207.4808737052,RM6
2022-12-31,29626.234183806147,407904.0119615839,334572.36133494077,424253.2279587355,RM6
2022-01-31,-37081.24454811161,448335.42211855506,416624.24135276454,480046.6028843456,DA7
2022-02-28,-36371.55977836395,449045.1068883027,447763.90454583487,524488.7983269938,DA7
2022-03-31,-34640.77300586008,450775.8936608066,448755.3212720743,525539.5856062669,DA7
2022-04-30,-32545.37134878646,452871.2953178802,449066.77031173906,525957.3663357415,DA7
2022-05-31,-32558.648305719475,452858.0183609472,446921.81413903635,523884.96528043103,DA7
2022-06-30,-29058.17541588055,456358.4912507861,450402.0057128001,527432.2734002111,DA7
2022-07-31,-30078.874256132196,455337.7924105345,445865.4390704077,522926.49658242235,DA7
2022-08-31,-25986.135356749743,459430.5313099169,450967.86919418216,528050.9419379161,DA7
2022-09-30,-27195.630280444017,458221.0363862227,445663.9997676276,522750.3437183173,DA7
2022-10-31,-23281.09673018039,462135.5699364863,450787.5459905411,527874.8544433195,DA7
2022-11-30,-24001.273728405715,461415.392938261,446151.5020014673,523241.47733541543,DA7
2022-12-31,-20817.834865510333,464598.83180115634,450053.11503007344,527147.0960290508,DA7
2022-01-31,-14401.85989994723,444626.1401000527,384416.5602276418,504835.7199724638,SE19
2022-02-28,7776.15686470292,466804.15686470293,406348.8777188256,556063.1558104747,SE19
2022-03-31,17355.142628983936,476383.14262898394,393734.5342224423,543479.4373061197,SE19
2022-04-30,-6444.903077043382,452583.09692295664,360353.6262647667,510102.2823231787,SE19
2022-05-31,13355.314136077788,472383.31413607777,403881.71892408346,553774.7155021589,SE19
2022-06-30,10926.395435506867,469954.3954355069,381651.4215656699,531546.7410331883,SE19
2022-07-31,-8440.397947831505,450587.6020521685,364599.6678640632,514722.7453692601,SE19
2022-08-31,13557.80447872997,472585.8044787299,405883.6645154255,556168.7403376974,SE19
2022-09-30,2366.5968644496133,461394.5968644496,372674.1903015567,522999.39446988254,SE19
2022-10-31,-9342.348288231948,449685.65171176806,372095.9457006285,522542.1639940084,SE19
2022-11-30,11717.179823049952,470745.1798230499,404782.81648784474,555392.239734719,SE19
2022-12-31,-5886.498503561863,453141.5014964381,366057.0489075073,516791.59443926904,SE19
2022-01-31,-52499.23340154617,520739.22813691536,429252.40142135735,612226.0548524733,TW8
2022-02-28,-56152.44718906095,517086.01434940053,462871.9669415872,676298.5285603062,TW8
2022-03-31,-37334.9089348128,535903.5526036487,484253.506387572,699858.4931978472,TW8
2022-04-30,-54310.18900394476,518928.2725345168,448415.3811100057,664110.9818286534,TW8
2022-05-31,-55953.75753033108,517284.7040081304,463635.5233168918,679554.2627072586,TW8
2022-06-30,-33935.41551564676,539303.0460228147,487296.01408257143,703217.5930237202,TW8
2022-07-31,-44250.877489983905,528987.5840484776,454873.36940230685,670972.6297259418,TW8
2022-08-31,-53907.77292857792,519330.6886098836,455466.6350320457,671696.4971676893,TW8
2022-09-30,-32502.483808508743,540735.9777299528,486518.2057819122,702769.2955351492,TW8
2022-10-31,-34549.727245377566,538688.7342930839,462960.1551571774,679422.281046008,TW8
2022-11-30,-49680.14399425691,523558.3175442046,449857.9345610757,666358.1550180886,TW8
2022-12-31,-32322.175085626022,540916.2864528354,482299.9023681114,698892.9585260734,TW8
2022-01-31,33529.83896686822,636424.5758089735,549792.8965043332,723056.2551136138,E18
2022-02-28,35289.83950673137,638184.5763488367,491236.47464900266,718073.0001149342,E18
2022-03-31,37049.84004659451,639944.5768886998,491236.4746489886,718073.0001149483,E18
2022-04-30,38809.84058645766,641704.5774285629,491236.4746489744,718073.0001149625,E18
2022-05-31,40569.84112632081,643464.577968426,491236.47464896034,718073.0001149765,E18
2022-06-30,42329.84166618396,645224.5785082893,491236.4746489462,718073.0001149906,E18
2022-07-31,44089.842206047106,646984.5790481524,491236.4746489321,718073.0001150047,E18
2022-08-31,45849.84274591025,648744.5795880156,491236.474648918,718073.0001150189,E18
2022-09-30,47609.8432857734,650504.5801278787,491236.4746489039,718073.000115033,E18
2022-10-31,49369.84382563655,652264.5806677418,491236.47464888974,718073.0001150471,E18
2022-11-30,51129.844365499695,654024.581207605,491236.4746488757,718073.0001150612,E18
2022-12-31,52889.84490536284,655784.5817474681,491236.4746488615,718073.0001150754,E18
2022-01-31,24634.309943073415,307884.30994307343,266555.5885620536,349213.03132409323,SE28
2022-02-28,25871.174461028186,309121.1744610282,231597.30180763212,337376.42722827743,SE28
2022-03-31,26564.424577220245,309814.4245772202,231053.6130419867,336832.88719039736,SE28
2022-04-30,27257.674693412304,310507.6746934123,231049.25463530543,336837.2455970787,SE28
2022-05-31,27950.924809604363,311200.92480960436,231044.89658772247,336841.60364466166,SE28
2022-06-30,28644.174925796426,311894.1749257964,231040.53889914905,336845.9613332351,SE28
2022-07-31,29337.42504198848,312587.4250419885,231036.1815694964,336850.3186628877,SE28
2022-08-31,30030.67515818054,313280.67515818053,231031.824598676,336854.67563370813,SE28
2022-09-30,30723.9252743726,313973.9252743726,231027.46798659908,336859.032245785,SE28
2022-10-31,31417.17539056466,314667.17539056466,231023.11173317715,336863.388499207,SE28
2022-11-30,32110.425506756717,315360.4255067567,231018.75583832155,336867.74439406255,SE28
2022-12-31,32803.67562294878,316053.6756229488,231014.4003019438,336872.0999304403,SE28
2022-01-31,181723.01753033756,845986.6538939739,525320.384698207,1166652.9230897408,WC1
2022-02-28,173307.04146714928,837570.6778307856,207855.2793461088,1103840.0412547872,WC1
2022-03-31,317273.91394447885,981537.5503081152,359333.5542623692,1257127.463419563,WC1
2022-04-30,257604.03960803416,921867.6759716704,153629.8105670797,1055557.7134873038,WC1
2022-05-31,154368.04947988785,818631.6858435242,109426.24565929487,1012629.0468116852,WC1
2022-06-30,242951.1299987743,907214.7663624106,300610.3072872443,1205083.1264778012,WC1
2022-07-31,320321.0021175236,984584.63848116,288609.3383607175,1194657.6786040538,WC1
2022-08-31,220995.1740418742,885258.8104055106,111677.91722509135,1018197.6993508826,WC1
2022-09-30,181882.1583835372,846145.7947471736,170909.72579884384,1079391.5156117547,WC1
2022-10-31,291124.7645247722,955388.4008884084,319226.39479978365,1227786.090209959,WC1
2022-11-30,302363.1593003076,966626.795663944,220303.55390672205,1130700.5083716216,WC1
2022-12-31,202357.5260977365,866621.1624613728,109048.1072888308,1019467.8990332996,WC1
2022-01-31,21181.912856805167,614494.4128568051,532750.5056177974,696238.3200958129,N22
2022-02-28,23367.940469287103,616680.4404692871,491765.51075065346,699231.5444743105,N22
2022-03-31,24845.71301849755,618158.2130184976,491057.0781654789,698523.466932942,N22
2022-04-30,27023.19421753378,620335.6942175338,491756.0689651342,699223.8934329383,N22
2022-05-31,28509.41005183043,621821.9100518305,491064.63900038134,698532.792668212,N22
2022-06-30,30678.549849704665,623991.0498497046,491746.8707697308,699216.4088260176,N22
2022-07-31,32173.006430657973,625485.5064306579,491072.0351065316,698541.8780553751,N22
2022-08-31,34334.00492179724,627646.5049217972,491737.90941551584,699209.0875667627,N22
2022-09-30,35836.50456949126,629149.0045694913,491079.2695515336,698550.7297438545,N22
2022-10-31,37989.557048435985,631302.057048436,491729.17835842335,699201.9265994661,N22
2022-11-30,39499.90682492183,632812.4068249218,491086.3453713414,698559.3541816303,N22
2022-12-31,41645.203901466026,634957.703901466,491720.6712522946,699194.9229007937,N22
2022-01-31,-36481.116310080215,569713.3281343643,494473.6421935694,644953.0140751592,RM14
2022-02-28,-17724.009293109248,588470.4351513352,530317.0576963756,719586.0452264553,RM14
2022-03-31,-20293.431286011608,585901.0131584329,508896.45492163056,698353.5899814537,RM14
2022-04-30,-20235.148721547575,585959.2957228969,511259.3951910652,701246.0588267519,RM14
2022-05-31,-14694.632562500708,591499.8118819438,516738.1368778946,706731.7843290882,RM14
2022-06-30,-18088.505246600176,588105.9391978444,507622.9546966446,697978.1888240455,RM14
2022-07-31,-11731.614352826044,594462.8300916185,517309.6710632245,707792.9996132129,RM14
2022-08-31,-14471.282086703255,591723.1623577413,508130.0469554649,698779.5064656697,RM14
2022-09-30,-9248.675929111356,596945.7685153332,516010.5529036811,706823.5483003916,RM14
2022-10-31,-10703.546253504928,595490.8981909396,509286.0082601796,700193.1399799222,RM14
2022-11-30,-6726.076126216324,599468.3683182282,514683.9133326053,705659.9158108608,RM14
2022-12-31,-7090.602179706979,599103.8422647375,510319.07108737866,701340.765694529,RM14
2022-01-31,-19996.063870054917,450003.9361299451,341107.54706050607,558900.3251993841,UB9
2022-02-28,-18202.913171988606,451797.0868280114,334155.2753686204,609431.0260275122,UB9
2022-03-31,-11291.638447005658,458708.36155299435,339266.56818136154,614555.9812686044,UB9
2022-04-30,-12136.79421419085,457863.20578580914,330599.9554509815,607709.7330146481,UB9
2022-05-31,-8562.019910786785,461437.9800892132,334813.54549566726,612336.0031111408,UB9
2022-06-30,-8066.607830557762,461933.39216944226,331691.1761903626,609299.6479700955,UB9
2022-07-31,-4483.0323028419425,465516.9676971581,334748.75054199644,612418.4005134352,UB9
2022-08-31,-4050.042484957406,465949.95751504257,331547.0121853623,609318.9674504069,UB9
2022-09-30,-577.4326987957957,469422.5673012042,334546.02156845713,612399.198003866,UB9
2022-10-31,11.313794900317587,470011.3137949003,331616.78001506306,609560.7129723292,UB9
2022-11-30,3347.1457574165515,473347.14575741655,334332.09667533555,612339.5672496969,UB9
2022-12-31,4056.562572179904,474056.5625721799,331668.189041705,609750.6445878218,UB9
2022-01-31,-5161.211631120503,390114.44054279255,361733.66542906826,418495.2156565168,CR4
2022-02-28,-4127.279298384968,391148.37287552806,361776.4107029288,430842.75831036834,CR4
2022-03-31,-3093.3469656494326,392182.3052082636,361776.41070212354,430842.7583111736,CR4
2022-04-30,-2059.4146329138975,393216.23754099914,361776.4107013183,430842.7583119788,CR4
2022-05-31,-1025.4823001783625,394250.16987373465,361776.410700513,430842.75831278414,CR4
2022-06-30,8.450032557172563,395284.1022064702,361776.41069970775,430842.7583135894,CR4
2022-07-31,1042.3823652927076,396318.0345392057,361776.4106989025,430842.7583143946,CR4
2022-08-31,2076.3146980282427,397351.9668719413,361776.4106980972,430842.7583151999,CR4
2022-09-30,3110.2470307637777,398385.8992046768,361776.4106972919,430842.7583160052,CR4
2022-10-31,4144.179363499313,399419.8315374123,361776.4106964867,430842.7583168104,CR4
2022-11-30,5178.111696234848,400453.7638701479,361776.41069568146,430842.7583176157,CR4
2022-12-31,6212.044028970383,401487.6962028834,361776.41069487616,430842.75831842097,CR4
2022-01-31,-24665.18663057777,405911.7364463453,374471.7314642014,437351.7414284892,RM13
2022-02-28,-22920.673708111128,407656.249368812,393163.4523496624,471479.41964911704,RM13
2022-03-31,-22359.98845906458,408216.9346178585,391979.6217471508,470295.5949047885,RM13
2022-04-30,-18438.312603855054,412138.610473068,395325.8436762488,473671.3541880164,RM13
2022-05-31,-19874.793967681908,410702.1291092412,389960.7973884503,468320.08603774215,RM13
2022-06-30,-15440.953053259374,415135.9700236637,395826.9725524539,474194.55543023726,RM13
2022-07-31,-15766.727256398714,414810.1958205243,391067.1089893875,469435.1887581799,RM13
2022-08-31,-13734.502065923964,416842.4210109991,393422.9725436012,471795.3239911945,RM13
2022-09-30,-11049.93352597664,419526.9895509464,394063.7546015916,472459.2286321492,RM13
2022-10-31,-11798.469271065724,418778.45380585734,390621.8018128669,469034.9728508011,RM13
2022-11-30,-7323.914665842489,423253.0084110806,395835.0690195642,474267.8863447284,RM13
2022-12-31,-8395.71279245221,422181.2102844709,390287.65150732646,468722.5983933002,RM13
2022-01-31,8962.044051599572,519293.2940515996,449827.5120774432,588759.076025756,KT6
2022-02-28,10343.400362204262,520674.65036220424,422794.1244118539,600631.0882093555,KT6
2022-03-31,11724.756672808951,522056.00667280896,422794.1244118485,600631.088209361,KT6
2022-04-30,13106.11298341364,523437.3629834136,422794.12441184296,600631.0882093664,KT6
2022-05-31,14487.46929401833,524818.7192940183,422794.12441183743,600631.0882093719,KT6
2022-06-30,15868.82560462302,526200.0756046231,422794.124411832,600631.0882093774,KT6
2022-07-31,17250.18191522771,527581.4319152277,422794.1244118265,600631.088209383,KT6
2022-08-31,18631.5382258324,528962.7882258324,422794.12441182096,600631.0882093884,KT6
2022-09-30,20012.89453643709,530344.1445364371,422794.1244118154,600631.0882093939,KT6
2022-10-31,21394.250847041774,531725.5008470417,422794.1244118099,600631.0882093995,KT6
2022-11-30,22775.607157646467,533106.8571576464,422794.1244118045,600631.088209405,KT6
2022-12-31,24156.963468251157,534488.2134682512,422794.12441179896,600631.0882094104,KT6
2022-01-31,-33129.26905816914,362104.06427516416,330550.2303199306,393657.8982303978,N9
2022-02-28,-32157.83703655945,363075.4962967739,355913.1857244909,436496.3449853951,N9
2022-03-31,-31186.40501494975,364046.9283183836,355913.18562259845,436496.34508728754,N9
2022-04-30,-30214.972993340052,365018.36033999326,355913.18552070606,436496.34518918,N9
2022-05-31,-29243.540971730356,365989.79236160294,355913.1854188136,436496.3452910725,N9
2022-06-30,-28272.10895012066,366961.2243832126,355913.18531692115,436496.3453929648,N9
2022-07-31,-27300.67692851096,367932.6564048224,355913.18521502876,436496.3454948573,N9
2022-08-31,-26329.244906901265,368904.0884264321,355913.1851131363,436496.34559674974,N9
2022-09-30,-25357.81288529157,369875.5204480418,355913.18501124386,436496.34569864214,N9
2022-10-31,-24386.380863681872,370846.9524696514,355913.1849093514,436496.3458005346,N9
2022-11-30,-23414.948842072175,371818.3844912611,355913.184807459,436496.34590242704,N9
2022-12-31,-22443.51682046248,372789.8165128709,355913.18470556656,436496.34600431944,N9
2022-01-31,-33457.86617537002,335388.2876707839,303559.1606072239,367217.41473434377,DA17
2022-02-28,-32560.268916067813,336285.8849300861,330083.9807243889,409403.52148652327,DA17
2022-03-31,-31662.671656765604,337183.48218938825,330083.98072438384,409403.52148652833,DA17
2022-04-30,-30765.074397463395,338081.07944869046,330083.9807243787,409403.52148653346,DA17
2022-05-31,-29867.477138161183,338978.6767079927,330083.98072437366,409403.5214865385,DA17
2022-06-30,-28969.879878858977,339876.2739672949,330083.9807243686,409403.5214865436,DA17
2022-07-31,-28072.28261955677,340773.8712265971,330083.9807243635,409403.52148654865,DA17
2022-08-31,-27174.68536025456,341671.4684858993,330083.9807243584,409403.5214865538,DA17
2022-09-30,-26277.08810095235,342569.06574520154,330083.98072435334,409403.5214865589,DA17
2022-10-31,-25379.490841650146,343466.6630045037,330083.9807243483,409403.5214865639,DA17
2022-11-30,-24481.893582347933,344364.2602638059,330083.98072434316,409403.52148656896,DA17
2022-12-31,-23584.296323045724,345261.85752310813,330083.9807243381,409403.5214865741,DA17
2022-01-31,129256.0773325453,633708.543999212,509424.25079515926,757992.8372032647,KT1
2022-02-28,139060.98700627638,643513.453672943,362450.7069634112,666064.0457173842,KT1
2022-03-31,142658.44831107213,647110.9149777389,354041.06031448784,662058.7956284371,KT1
2022-04-30,159663.03545934064,664115.5021260073,367449.88830007345,675464.2193297968,KT1
2022-05-31,140353.4556885307,644805.9223551974,331120.3506769927,639165.4231147208,KT1
2022-06-30,163488.83255981706,667941.2992264838,373399.4764628536,681776.2106130525,KT1
2022-07-31,151547.17449623285,655999.6411628996,338059.12033171346,646962.4968744515,KT1
2022-08-31,156157.5745627638,660610.0412294305,354421.5971319686,663704.1363344266,KT1
2022-09-30,167113.80909807046,671566.2757647372,360712.2587233421,670105.1436806046,KT1
2022-10-31,152128.0999387967,656580.5666054634,334769.2625812581,644164.2524335277,KT1
2022-11-30,173164.49771625866,677616.9643829253,370713.3142685168,680264.4146197404,KT1
2022-12-31,160385.5133615419,664837.9800282086,336714.4319511099,646632.5326727899,KT1
2022-01-31,24017.508736490432,631259.6139996483,541237.8205095356,721281.407489761,W7
2022-02-28,18610.045167017473,625852.1504301754,485816.11259380303,717853.1707935669,W7
2022-03-31,22010.975030898517,629253.0802940563,494504.76615328697,726781.3041007909,W7
2022-04-30,23911.555546939457,631153.6608100974,492866.8119970068,725418.5595613908,W7
2022-05-31,25812.136062980397,633054.2413261383,492866.7129291951,725418.6586292025,W7
2022-06-30,27712.716579021337,634954.8218421792,492866.61386146775,725418.7576969299,W7
2022-07-31,29613.297095062277,636855.4023582202,492866.5147938248,725418.8567645728,W7
2022-08-31,31513.877611103217,638755.9828742611,492866.41572626634,725418.9558321313,W7
2022-09-30,33414.45812714416,640656.563390302,492866.3166587922,725419.0548996055,W7
2022-10-31,35315.03864318509,642557.1439063429,492866.21759140247,725419.1539669951,W7
2022-11-30,37215.61915922603,644457.7244223839,492866.1185240972,725419.2530343004,W7
2022-12-31,39116.199675266966,646358.3049384248,492866.0194568763,725419.3521015213,W7
2021-07-31,-5854.0985444773105,1267895.9014555227,868333.5427438316,1667458.2601672136,EC4
2021-08-31,58910.34056046035,1332660.3405604605,880991.152080248,1796037.726129627,EC4
2021-09-30,109993.2178745034,1383743.2178745037,867166.6315788887,1782499.1230491973,EC4
2021-10-31,66007.76056827129,1339757.7605682714,763136.8478605159,1696392.2375270198,EC4
2021-11-30,-19161.26833705803,1254588.731662942,721249.2188056011,1655912.7233837403,EC4
2021-12-31,-2486.876731199736,1271263.1232688003,823061.2732441524,1757787.509967564,EC4
2022-01-31,75629.01335452287,1349379.0133545229,884305.703245498,1819426.076925947,EC4
2022-02-28,74984.44224962791,1348734.442249628,805545.1172717395,1740665.7405184703,EC4
2022-03-31,-3583.337821375142,1270166.662178625,726695.4298666547,1663669.0099913392,EC4
2022-04-30,-34974.85328868017,1238775.14671132,773867.4720729394,1710849.496992451,EC4
2022-05-31,22016.435467356176,1295766.435467356,861636.6872325202,1799845.8902795524,EC4
2022-06-30,63073.94259406954,1336823.9425940695,845669.5095119242,1783945.5047415025,EC4
2022-01-31,6846.073372982086,385748.64094054967,338145.08614493,433352.1957361693,SE18
2022-02-28,14405.223561365145,393307.79112893273,331031.36898171366,441892.0665301875,SE18
2022-03-31,17841.922340438054,396744.4899080056,326902.171759345,437776.360933936,SE18
2022-04-30,14431.170195824929,393333.7377633925,319450.07738334127,431533.5534625676,SE18
2022-05-31,22882.26715480417,401784.8347223718,331186.79481254215,443520.53424055147,SE18
2022-06-30,18194.90908480309,397097.47665237065,317979.08113569114,430451.3378594418,SE18
2022-07-31,21502.03152454656,400404.59909211413,325962.1096467964,438457.2703678257,SE18
2022-08-31,24840.788549979028,403743.3561175466,325881.71865612007,438600.9305298801,SE18
2022-09-30,20453.22217032928,399355.7897378969,317971.64820518164,431058.354170654,SE18
2022-10-31,27631.36869926966,406533.9362668372,329430.834872416,442730.5933205999,SE18
2022-11-30,24627.32246007937,403529.89002764696,319241.8166718917,432555.2259848629,SE18
2022-12-31,26055.438392117205,404958.0059596848,323643.9744194781,437017.3925797327,SE18
2022-01-31,11882.802034921391,383632.80203492136,357003.59575592045,410262.0083139223,RM7
2022-02-28,12899.76666897243,384649.7666689725,340913.4766127438,404620.45265535824,RM7
2022-03-31,13916.731303023467,385666.73130302347,340913.47661272634,404620.45265537576,RM7
2022-04-30,14933.695937074508,386683.6959370745,340913.4766127088,404620.4526553933,RM7
2022-05-31,15950.660571125549,387700.6605711256,340913.4766126913,404620.45265541074,RM7
2022-06-30,16967.625205176584,388717.6252051766,340913.47661267384,404620.45265542826,RM7
2022-07-31,17984.58983922762,389734.5898392276,340913.4766126563,404620.4526554457,RM7
2022-08-31,19001.55447327866,390751.55447327864,340913.47661263886,404620.4526554633,RM7
2022-09-30,20018.519107329696,391768.5191073297,340913.47661262134,404620.4526554807,RM7
2022-10-31,21035.483741380733,392785.48374138074,340913.4766126039,404620.45265549823,RM7
