Date,ARIMA_Predictions,XGBoost_Predictions,TF_Predictions,Mean_Predictions,weight_xgb,weight_tf,borough
2022-08-01,964822.627822382,800291.2,1071755.4,930792.4698145232,0.3877261219146921,0.2783335158033995,TW1
2022-09-01,998963.4364756356,804828.1,1075547.1,945007.8956591744,0.3877261219146921,0.2783335158033995,TW1
2022-10-01,1054461.6817655507,799235.94,1078533.2,962203.9049989128,0.3877261219146921,0.2783335158033995,TW1
2022-11-01,941635.4348389842,800291.2,1086796.2,927235.6889338423,0.3877261219146921,0.2783335158033995,TW1
2022-12-01,1083723.2043970113,796818.94,1087148.1,973436.18983601,0.3877261219146921,0.2783335158033995,TW1
2022-01-01,307884.30994307343,261836.16,294680.44,281236.6534537064,0.4779602069275425,0.351296493675206,SE28
2022-02-01,309121.1744610282,262385.94,296001.06,282174.5419204514,0.4779602069275425,0.351296493675206,SE28
2022-03-01,309814.4245772202,262385.94,297219.88,282721.07692501874,0.4779602069275425,0.351296493675206,SE28
2022-04-01,310507.6746934123,262385.94,298573.9,283315.10721553105,0.4779602069275425,0.351296493675206,SE28
2022-05-01,311200.92480960436,262385.94,299882.84,283893.3010601084,0.4779602069275425,0.351296493675206,SE28
2022-06-01,311894.1749257964,262385.94,301236.9,284487.3454024804,0.4779602069275425,0.351296493675206,SE28
2022-07-01,312587.4250419885,262385.94,302545.84,285065.5392470578,0.4779602069275425,0.351296493675206,SE28
2022-08-01,313280.67515818053,262385.94,303899.8,285659.5484597804,0.4779602069275425,0.351296493675206,SE28
2022-09-01,313973.9252743726,265514.34,305253.88,287748.85053943447,0.4779602069275425,0.351296493675206,SE28
2022-10-01,314667.17539056466,265514.34,306562.8,288327.03735808196,0.4779602069275425,0.351296493675206,SE28
2022-11-01,315360.4255067567,265514.34,307916.78,288921.05359673453,0.4779602069275425,0.351296493675206,SE28
2022-12-01,316053.6756229488,265514.34,309225.78,289499.26851910155,0.4779602069275425,0.351296493675206,SE28
2022-01-01,569660.3037398339,528299.94,529267.6,541217.5515288945,0.3957018095248106,0.2989743274989897,N11
2022-02-01,560383.6086094957,528299.94,531878.9,539165.8667974452,0.3957018095248106,0.2989743274989897,N11
2022-03-01,598916.4724937009,528299.94,532336.1,551067.5607126394,0.3957018095248106,0.2989743274989897,N11
2022-04-01,570690.3292856105,528299.94,535715.4,543459.7695763431,0.3957018095248106,0.2989743274989897,N11
2022-05-01,598099.7128179378,528299.94,536767.56,552143.0772666509,0.3957018095248106,0.2989743274989897,N11
2022-06-01,576334.729367598,528299.94,539884.94,546429.7250310387,0.3957018095248106,0.2989743274989897,N11
2022-07-01,599354.2708847867,528299.94,541115.2,553825.9565271568,0.3957018095248106,0.2989743274989897,N11
2022-08-01,581545.1259039008,528299.94,544072.25,549272.4816204205,0.3957018095248106,0.2989743274989897,N11
2022-09-01,600912.5101089423,528299.94,545522.56,555619.411638563,0.3957018095248106,0.2989743274989897,N11
2022-10-01,586435.8275549994,528299.94,548272.4,552021.4665628428,0.3957018095248106,0.2989743274989897,N11
2022-11-01,602770.3383954288,528299.94,549845.7,557479.1588219235,0.3957018095248106,0.2989743274989897,N11
2022-12-01,591054.3799602267,528299.94,552483.56,554690.6495535555,0.3957018095248106,0.2989743274989897,N11
2022-01-01,653113.0364222048,578078.94,653487.56,619202.8203028012,0.453677621292952,0.3499759936609281,SE4
2022-02-01,655534.2324345772,584127.7,656577.5,623503.8052577432,0.453677621292952,0.3499759936609281,SE4
2022-03-01,657955.4284469496,578033.0,659336.44,622179.7321117173,0.453677621292952,0.3499759936609281,SE4
2022-04-01,660376.624459322,579731.3,662426.1,624506.912729051,0.453677621292952,0.3499759936609281,SE4
2022-05-01,662797.8204716943,574117.9,665405.56,623478.3713282755,0.453677621292952,0.3499759936609281,SE4
2022-06-01,665219.0164840667,563564.06,668495.4,620247.0932103398,0.453677621292952,0.3499759936609281,SE4
2022-07-01,667640.2124964391,584150.5,671474.7,631104.7769028612,0.453677621292952,0.3499759936609281,SE4
2022-08-01,670061.4085088115,574482.44,674564.6,628275.3783468739,0.453677621292952,0.3499759936609281,SE4
2022-09-01,672482.604521184,574260.4,677654.2,629731.3226823744,0.453677621292952,0.3499759936609281,SE4
2022-10-01,674903.8005335564,573260.3,680633.7,630795.7462509495,0.453677621292952,0.3499759936609281,SE4
2022-11-01,677324.9965459288,572496.8,683723.44,632006.0912982635,0.453677621292952,0.3499759936609281,SE4
2022-12-01,679746.1925583011,574067.2,686702.75,634236.6266969333,0.453677621292952,0.3499759936609281,SE4
2022-01-01,512360.4984885371,444321.72,506048.1,478541.74906367506,0.4640869590570761,0.3553070393498859,E4
2022-02-01,513295.68983825296,444204.2,508411.66,479495.90024056914,0.4640869590570761,0.3553070393498859,E4
2022-03-01,515763.9478882534,443263.12,510664.16,480305.2686085857,0.4640869590570761,0.3553070393498859,E4
2022-04-01,517886.2810448281,438712.3,513113.62,479446.9088796328,0.4640869590570761,0.3553070393498859,E4
2022-05-01,519338.1888986875,441814.44,515440.53,481975.5623739029,0.4640869590570761,0.3553070393498859,E4
2022-06-01,521445.3353470127,440779.25,517888.94,482745.64479777426,0.4640869590570761,0.3553070393498859,E4
2022-07-01,522819.94987563946,430565.28,520210.3,479078.5337031863,0.4640869590570761,0.3553070393498859,E4
2022-08-01,524875.9036999486,436982.6,522655.0,483296.6649460495,0.4640869590570761,0.3553070393498859,E4
2022-09-01,526274.8206646269,436982.6,525052.1,484401.0242496263,0.4640869590570761,0.3553070393498859,E4
2022-10-01,528290.7306328615,439703.28,527419.8,486869.0022733969,0.4640869590570761,0.3553070393498859,E4
2022-11-01,529722.7732387339,439703.28,529819.3,487980.1970034744,0.4640869590570761,0.3553070393498859,E4
2022-12-01,531704.9374949866,439052.9,532184.6,488876.7626280396,0.4640869590570761,0.3553070393498859,E4
2022-01-01,404252.3174609572,413156.2,525996.25,454393.1896535064,0.4996537594500743,0.3753124517606773,SM6
2022-02-01,426408.7244840063,413156.2,529975.2,458656.83864948817,0.4996537594500743,0.3753124517606773,SM6
2022-03-01,458994.8137937155,412540.06,534681.9,464189.8273070603,0.4996537594500743,0.3753124517606773,SM6
2022-04-01,423824.0228319212,413156.2,533703.94,459733.10616041615,0.4996537594500743,0.3753124517606773,SM6
2022-05-01,433078.051948612,413156.2,536518.06,461946.3467591909,0.4996537594500743,0.3753124517606773,SM6
2022-06-01,456515.57749460795,412540.06,540631.0,466112.6103060485,0.4996537594500743,0.3753124517606773,SM6
2022-07-01,426793.5921525301,413156.2,540059.56,462489.74598830345,0.4996537594500743,0.3753124517606773,SM6
2022-08-01,441499.9018580184,413156.2,543414.06,465587.51722932,0.4996537594500743,0.3753124517606773,SM6
2022-09-01,456088.8871246008,412540.06,546758.56,468359.0091593573,0.4996537594500743,0.3753124517606773,SM6
2022-10-01,428766.0794922341,413156.2,546395.4,465114.2931980889,0.4996537594500743,0.3753124517606773,SM6
2022-11-01,450273.46111287177,413156.2,550340.9,469284.2378874752,0.4996537594500743,0.3753124517606773,SM6
2022-12-01,454527.98197670374,414595.7,552720.56,471428.5643662482,0.4996537594500743,0.3753124517606773,SM6
2022-01-01,524071.96524895495,467957.66,540801.5,504281.90120977216,0.4508082955556357,0.3291621882098802,KT4
2022-02-01,554486.9552228701,473752.38,540557.7,513506.154844946,0.4508082955556357,0.3291621882098802,KT4
2022-03-01,535407.1975641444,464219.5,543621.7,506019.096557564,0.4508082955556357,0.3291621882098802,KT4
2022-04-01,551220.1141295888,462296.62,544408.06,508890.3946626778,0.4508082955556357,0.3291621882098802,KT4
2022-05-01,548219.4185913684,461301.94,546460.5,508457.3287211824,0.4508082955556357,0.3291621882098802,KT4
2022-06-01,543199.1508475337,462799.8,548716.7,508770.6250807589,0.4508082955556357,0.3291621882098802,KT4
2022-07-01,560654.0704599838,465614.28,549325.8,514080.5062195122,0.4508082955556357,0.3291621882098802,KT4
2022-08-01,541352.6472714933,465912.9,552589.56,511042.5501693223,0.4508082955556357,0.3291621882098802,KT4
2022-09-01,563073.6274560138,463916.7,552959.1,515043.542006904,0.4508082955556357,0.3291621882098802,KT4
2022-10-01,550534.7184455581,462296.62,555684.56,512451.38479724,0.4508082955556357,0.3291621882098802,KT4
2022-11-01,556421.2800433602,471725.6,557171.1,518486.5772597785,0.4508082955556357,0.3291621882098802,KT4
2022-12-01,564436.220675971,469597.5,558446.3,519710.4832584533,0.4508082955556357,0.3291621882098802,KT4
2022-01-01,2491345.1984080216,2103721.5,2681110.2,2393338.3044941947,0.4381921069821886,0.3786090723003439,SW7
2022-02-01,2494682.008456084,2103721.5,2694186.5,2398900.409972079,0.4381921069821886,0.3786090723003439,SW7
2022-03-01,2446954.272315752,2063545.2,2705915.0,2376992.3239523815,0.4381921069821886,0.3786090723003439,SW7
2022-04-01,2434478.7459285688,2063545.2,2719545.8,2379867.566773132,0.4381921069821886,0.3786090723003439,SW7
2022-05-01,2427437.6964611597,2063545.2,2733874.2,2384002.5170456376,0.4381921069821886,0.3786090723003439,SW7
2022-06-01,2422840.998008062,2063545.2,2748726.2,2388783.5092516406,0.4381921069821886,0.3786090723003439,SW7
2022-07-01,2420769.3125329446,2063545.2,2763141.2,2393861.628692911,0.4381921069821886,0.3786090723003439,SW7
2022-08-01,2420494.7171163526,2063545.2,2778068.2,2399462.8207586445,0.4381921069821886,0.3786090723003439,SW7
2022-09-01,2421467.4884417825,2063545.2,2793379.5,2405438.028407003,0.4381921069821886,0.3786090723003439,SW7
2022-10-01,2423327.509602458,2063545.2,2808929.2,2411666.0395816974,0.4381921069821886,0.3786090723003439,SW7
2022-11-01,2425818.470302275,2063545.2,2825017.5,2418213.5569822467,0.4381921069821886,0.3786090723003439,SW7
2022-12-01,2428757.323207673,2063545.2,2840604.2,2424653.2173960013,0.4381921069821886,0.3786090723003439,SW7
2022-01-01,345569.2157464272,511700.1,353090.7,439192.1830840347,0.5487381163140446,0.3271453835121014,IG7
2022-02-01,339260.4743403887,501882.06,355209.6,433714.8197578431,0.5487381163140446,0.3271453835121014,IG7
2022-03-01,361732.902792712,493552.7,353221.66,431283.03621755226,0.5487381163140446,0.3271453835121014,IG7
2022-04-01,336385.1515086669,499394.2,357925.44,432881.2356594043,0.5487381163140446,0.3271453835121014,IG7
2022-05-01,357726.71010204195,491877.3,356194.62,430839.03590105777,0.5487381163140446,0.3271453835121014,IG7
2022-06-01,350684.9622439585,498662.1,358391.16,434406.70509407285,0.5487381163140446,0.3271453835121014,IG7
2022-07-01,345003.04904594785,511700.1,360361.62,441500.5603665419,0.5487381163140446,0.3271453835121014,IG7
2022-08-01,363035.71373401,493958.9,359123.78,433598.4852857556,0.5487381163140446,0.3271453835121014,IG7
2022-09-01,343195.0187593143,502942.4,363073.25,437357.5674102061,0.5487381163140446,0.3271453835121014,IG7
2022-10-01,360300.301305823,493788.8,361922.7,434081.2888718716,0.5487381163140446,0.3271453835121014,IG7
2022-11-01,354766.91499777895,498652.7,363912.56,436714.4851659825,0.5487381163140446,0.3271453835121014,IG7
2022-12-01,350612.54883002525,498662.1,365673.88,436780.2256219811,0.5487381163140446,0.3271453835121014,IG7
2022-01-01,631259.6139996483,577723.4,634316.75,608881.2468172287,0.4354919635233774,0.3062421075762795,W7
2022-02-01,625852.1504301754,576117.94,637247.7,607683.0985929065,0.4354919635233774,0.3062421075762795,W7
2022-03-01,629253.0802940563,579092.7,639717.7,610613.3449824508,0.4354919635233774,0.3062421075762795,W7
2022-04-01,631153.6608100974,577723.4,642492.2,611357.549756694,0.4354919635233774,0.3062421075762795,W7
2022-05-01,633054.2413261383,578333.75,645175.94,612936.0816628424,0.4354919635233774,0.3062421075762795,W7
2022-06-01,634954.8218421792,580490.4,647950.5,615215.8277003971,0.4354919635233774,0.3062421075762795,W7
2022-07-01,636855.4023582202,578415.25,650634.25,615624.8490009247,0.4354919635233774,0.3062421075762795,W7
2022-08-01,638755.9828742611,578200.25,653408.75,616871.7421486627,0.4354919635233774,0.3062421075762795,W7
2022-09-01,640656.563390302,577661.44,656183.2,617977.6033315869,0.4354919635233774,0.3062421075762795,W7
2022-10-01,642557.1439063429,571813.44,658866.94,616743.5757151141,0.4354919635233774,0.3062421075762795,W7
2022-11-01,644457.7244223839,571813.44,661641.5,618084.1180095362,0.4354919635233774,0.3062421075762795,W7
2022-12-01,646358.3049384248,571813.44,664325.3,619396.8657702747,0.4354919635233774,0.3062421075762795,W7
2022-01-01,486597.8503118389,516588.5,575491.25,531213.7968406826,0.4794376906861411,0.3401523488385803,E15E20
2022-02-01,466413.2815229992,516588.5,598977.7,535561.2707166574,0.4794376906861411,0.3401523488385803,E15E20
2022-03-01,493565.9829074608,516588.5,572405.7,531421.3602868863,0.4794376906861411,0.3401523488385803,E15E20
2022-04-01,483261.40733619034,516588.5,584585.1,533705.1637328035,0.4794376906861411,0.3401523488385803,E15E20
2022-05-01,487712.6042440447,516588.5,581986.4,533624.2500820905,0.4794376906861411,0.3401523488385803,E15E20
2022-06-01,488460.0869906387,516588.5,583199.4,534171.7082140006,0.4794376906861411,0.3401523488385803,E15E20
2022-07-01,489536.86184027814,516588.5,584015.6,534643.6014691868,0.4794376906861411,0.3401523488385803,E15E20
2022-08-01,490852.55431620614,516588.5,584808.2,535150.5702484561,0.4794376906861411,0.3401523488385803,E15E20
2022-09-01,492003.3483291437,516588.5,585755.06,535680.2616038667,0.4794376906861411,0.3401523488385803,E15E20
2022-10-01,493215.6790673258,516588.5,586580.5,536179.7534992504,0.4794376906861411,0.3401523488385803,E15E20
2022-11-01,494413.53827692254,516588.5,587483.94,536703.1664699434,0.4794376906861411,0.3401523488385803,E15E20
2022-12-01,495612.24889736134,516588.5,588321.94,537204.4734739248,0.4794376906861411,0.3401523488385803,E15E20
2022-01-01,417360.3400990882,388935.72,371448.47,391761.50771040376,0.4189990132985153,0.2981569817181805,DA6
2022-02-01,409693.505201384,414334.06,375808.47,401534.83326210285,0.4189990132985153,0.2981569817181805,DA6
2022-03-01,423569.6180416451,389160.12,371272.62,393559.35722508014,0.4189990132985153,0.2981569817181805,DA6
2022-04-01,410972.90629434696,397750.78,377640.94,395494.68995825265,0.4189990132985153,0.2981569817181805,DA6
2022-05-01,423947.5702878915,389160.12,373578.03,394353.63283932384,0.4189990132985153,0.2981569817181805,DA6
2022-06-01,417523.06273327087,388935.72,377406.0,393583.8119952529,0.4189990132985153,0.2981569817181805,DA6
2022-07-01,420184.8619095125,391815.78,377518.4,395576.941077708,0.4189990132985153,0.2981569817181805,DA6
2022-08-01,425784.6660185635,396327.78,376626.94,398785.54062411445,0.4189990132985153,0.2981569817181805,DA6
2022-09-01,417451.3710317889,388935.72,381105.3,394666.50654975174,0.4189990132985153,0.2981569817181805,DA6
2022-10-01,430595.1383748386,392884.62,377303.4,398905.1645204489,0.4189990132985153,0.2981569817181805,DA6
2022-11-01,419745.43669259496,391815.78,382664.06,396986.8667440124,0.4189990132985153,0.2981569817181805,DA6
2022-12-01,429972.60260380106,394232.72,380039.22,400109.6404132752,0.4189990132985153,0.2981569817181805,DA6
2022-01-01,666133.0792323909,637552.4,603121.5,636843.8331607407,0.4386878291112393,0.2658439948455848,IG8
2022-02-01,668247.5450963348,642134.1,605542.0,640122.0019490285,0.4386878291112393,0.2658439948455848,IG8
2022-03-01,670362.0109602788,637404.44,607722.2,639251.5081208816,0.4386878291112393,0.2658439948455848,IG8
2022-04-01,672476.4768242227,642087.6,610142.7,642574.186176311,0.4386878291112393,0.2658439948455848,IG8
2022-05-01,674590.9426881666,640005.94,612483.0,642907.8993432255,0.4386878291112393,0.2658439948455848,IG8
2022-06-01,676705.4085521107,643063.75,614903.44,645517.5401849693,0.4386878291112393,0.2658439948455848,IG8
2022-07-01,678819.8744160546,645289.44,617243.9,647740.8779076453,0.4386878291112393,0.2658439948455848,IG8
2022-08-01,680934.3402799986,639458.6,619664.2,646451.1389590001,0.4386878291112393,0.2658439948455848,IG8
2022-09-01,683048.8061439425,631496.4,622084.75,644226.4647798992,0.4386878291112393,0.2658439948455848,IG8
2022-10-01,685163.2720078866,634882.0,624425.25,646958.6515361995,0.4386878291112393,0.2658439948455848,IG8
2022-11-01,687277.7378718305,636721.7,626845.6,649033.898420465,0.4386878291112393,0.2658439948455848,IG8
2022-12-01,689392.2037357745,636721.7,629186.0,650280.8370781266,0.4386878291112393,0.2658439948455848,IG8
2022-01-01,2787159.3469596724,2202053.5,3423223.5,2723733.3105389206,0.4567146197717175,0.3204084950008533,W8
2022-02-01,3171414.2816964374,2133506.2,3556404.8,2820740.719365699,0.4567146197717175,0.3204084950008533,W8
2022-03-01,3491950.754969019,2207149.8,3668919.8,2961865.7607181184,0.4567146197717175,0.3204084950008533,W8
2022-04-01,3137489.5076179965,2133506.2,3585556.2,2822520.02758822,0.4567146197717175,0.3204084950008533,W8
2022-05-01,2973630.989757367,2204028.8,3557403.5,2809188.089716562,0.4567146197717175,0.3204084950008533,W8
2022-06-01,3421475.9301551064,2244316.5,3709734.8,2976210.599258774,0.4567146197717175,0.3204084950008533,W8
2022-07-01,3380872.523970676,2240538.0,3717715.8,2967992.5225665583,0.4567146197717175,0.3204084950008533,W8
2022-08-01,2998762.445565388,2236642.2,3625734.0,2851577.999556403,0.4567146197717175,0.3204084950008533,W8
2022-09-01,3243443.705357971,2148133.0,3718000.8,2895251.4175147433,0.4567146197717175,0.3204084950008533,W8
2022-10-01,3504047.4589959923,2186998.0,3821575.5,3004270.397848754,0.4567146197717175,0.3204084950008533,W8
2022-11-01,3172409.7887274567,2133506.2,3737600.0,2879019.0762053733,0.4567146197717175,0.3204084950008533,W8
2022-12-01,3106984.083396868,2158412.0,3738301.8,2876036.904446386,0.4567146197717175,0.3204084950008533,W8
2022-01-01,645578.4163413986,637584.6,720466.9,664370.850800819,0.4479063734978188,0.2987497496850991,SW8
2022-02-01,684397.4287861828,656126.5,723005.7,683268.9109590508,0.4479063734978188,0.2987497496850991,SW8
2022-03-01,675249.2318237046,646360.94,726676.3,677673.8055411091,0.4479063734978188,0.2987497496850991,SW8
2022-04-01,700430.275419883,649003.75,729640.1,686122.4346991254,0.4479063734978188,0.2987497496850991,SW8
2022-05-01,690261.7324754283,656944.56,733584.1,688281.3050304895,0.4479063734978188,0.2987497496850991,SW8
2022-06-01,711400.5273464529,644590.3,736429.56,688953.2179432457,0.4479063734978188,0.2987497496850991,SW8
2022-07-01,699643.8787335681,652329.5,740667.5,690707.2635252362,0.4479063734978188,0.2987497496850991,SW8
2022-08-01,719048.0925572806,647411.6,743219.2,694182.7632639694,0.4479063734978188,0.2987497496850991,SW8
2022-09-01,706373.7153719392,649778.9,749912.25,694031.6631817045,0.4479063734978188,0.2987497496850991,SW8
2022-10-01,724885.4516594871,663206.9,754148.56,706001.5815548245,0.4479063734978188,0.2987497496850991,SW8
2022-11-01,711766.9234172085,644590.3,760993.06,696384.3816206513,0.4479063734978188,0.2987497496850991,SW8
2022-12-01,729775.2549880756,659681.1,765246.94,708976.7932421936,0.4479063734978188,0.2987497496850991,SW8
2022-01-01,660055.2826970491,583626.5,600725.0,606476.1919133703,0.4627423659511189,0.3069639014645761,N4
2022-02-01,658561.3057256197,583773.75,604254.8,607283.7983730007,0.4627423659511189,0.3069639014645761,N4
2022-03-01,637921.5814884914,588735.6,609649.44,606482.6171888132,0.4627423659511189,0.3069639014645761,N4
2022-04-01,679490.6102784354,558950.1,609979.5,602374.0077530341,0.4627423659511189,0.3069639014645761,N4
2022-05-01,646186.50696621,590329.9,615836.4,611022.9012604491,0.4627423659511189,0.3069639014645761,N4
2022-06-01,661837.912953081,567644.6,617737.06,604713.3065800047,0.4627423659511189,0.3069639014645761,N4
2022-07-01,675924.7976857354,558950.1,620256.75,604707.568217692,0.4627423659511189,0.3069639014645761,N4
2022-08-01,647806.569435505,589441.6,626359.4,614215.1185849602,0.4627423659511189,0.3069639014645761,N4
2022-09-01,680895.9319160604,551657.4,626986.4,604543.5076420904,0.4627423659511189,0.3069639014645761,N4
2022-10-01,665551.12395051,563841.6,631504.1,608034.6108927826,0.4627423659511189,0.3069639014645761,N4
2022-11-01,663308.8567502127,567644.6,635356.44,610460.5693436549,0.4627423659511189,0.3069639014645761,N4
2022-12-01,686433.0146008851,583400.7,636952.4,623566.8350682987,0.4627423659511189,0.3069639014645761,N4
2022-01-01,386226.6300890062,455923.28,360243.0,408852.94583895174,0.4592383733211974,0.3610373280785521,RM1
2022-02-01,387218.88178903726,455923.28,362094.84,409699.8609454037,0.4592383733211974,0.3610373280785521,RM1
2022-03-01,388211.13348906825,455923.28,363793.88,410491.6095481253,0.4592383733211974,0.3610373280785521,RM1
2022-04-01,389203.3851890992,455923.28,365645.72,411338.52465457725,0.4592383733211974,0.3610373280785521,RM1
2022-05-01,390195.6368891302,455923.28,367446.66,412167.06296103005,0.4592383733211974,0.3610373280785521,RM1
2022-06-01,391187.8885891612,455923.28,369334.56,413026.99707353255,0.4592383733211974,0.3610373280785521,RM1
2022-07-01,392180.1402891922,455923.28,371191.16,413875.6307176661,0.4592383733211974,0.3610373280785521,RM1
2022-08-01,393172.3919892232,455923.28,373100.88,414743.44266466727,0.4592383733211974,0.3610373280785521,RM1
2022-09-01,394164.6436892542,455923.28,375023.6,415615.94809693337,0.4592383733211974,0.3610373280785521,RM1
2022-10-01,395156.8953892852,455923.28,376897.66,416470.8854528152,0.4592383733211974,0.3610373280785521,RM1
2022-11-01,396149.14708931616,428267.5,378847.44,404652.56513505033,0.4592383733211974,0.3610373280785521,RM1
2022-12-01,397141.3987893471,424136.38,380761.47,403624.7643241408,0.4592383733211974,0.3610373280785521,RM1
2022-01-01,651017.4763520602,565794.9,569134.25,580914.5876882798,0.479557989256701,0.3570172135550583,SE27
2022-02-01,640794.58898534,565794.9,573777.8,580901.7416756989,0.479557989256701,0.3570172135550583,SE27
2022-03-01,656726.7444774013,565794.9,575504.8,584122.0196835701,0.479557989256701,0.3570172135550583,SE27
2022-04-01,646840.79919872,565794.9,580115.4,584152.4746462046,0.479557989256701,0.3570172135550583,SE27
2022-05-01,654946.5861498138,565794.9,583002.94,586508.062719567,0.479557989256701,0.3570172135550583,SE27
2022-06-01,657787.7531384649,565794.9,586550.5,588238.9198445845,0.479557989256701,0.3570172135550583,SE27
2022-07-01,652170.1136016775,565794.9,590708.3,588805.2644131277,0.479557989256701,0.3570172135550583,SE27
2022-08-01,665700.7757187173,565794.9,593797.5,592119.4077015418,0.479557989256701,0.3570172135550583,SE27
2022-09-01,655407.0406665456,565794.9,598409.3,592083.6481238044,0.479557989256701,0.3570172135550583,SE27
2022-10-01,666493.5679180876,565794.9,601696.06,595068.8914882338,0.479557989256701,0.3570172135550583,SE27
2022-11-01,664755.2462097792,565794.9,605829.6,596260.5515485238,0.479557989256701,0.3570172135550583,SE27
2022-12-01,663917.8509453285,565794.9,609782.44,597534.9323196936,0.479557989256701,0.3570172135550583,SE27
2022-01-01,470082.9377586031,406270.53,494204.62,450129.5039557089,0.4460809249290915,0.3528802007601129,NW9
2022-02-01,470356.6584593018,404822.34,494402.78,449608.4492631625,0.4460809249290915,0.3528802007601129,NW9
2022-03-01,470630.37916000054,404822.34,494603.3,449734.2373025629,0.4460809249290915,0.3528802007601129,NW9
2022-04-01,470904.09986069927,404822.34,494801.53,449859.2172463036,0.4460809249290915,0.3528802007601129,NW9
2022-05-01,471177.82056139805,401549.06,495000.5,448524.31055144104,0.4460809249290915,0.3528802007601129,NW9
2022-06-01,471451.5412620968,401549.06,495198.78,448649.3081391918,0.4460809249290915,0.3528802007601129,NW9
2022-07-01,471725.2619627955,407491.47,495397.66,451425.3132041708,0.4460809249290915,0.3528802007601129,NW9
2022-08-01,471998.98266349424,407491.47,495595.9,451550.2966767135,0.4460809249290915,0.3528802007601129,NW9
2022-09-01,472272.70336419303,408130.25,495794.16,451960.2347800865,0.4460809249290915,0.3528802007601129,NW9
2022-10-01,472546.42406489176,406365.8,495993.12,451298.3848383826,0.4460809249290915,0.3528802007601129,NW9
2022-11-01,472820.1447655905,406365.8,496191.28,451423.3400805093,0.4460809249290915,0.3528802007601129,NW9
2022-12-01,473093.8654662892,406365.8,496390.16,451548.5493963804,0.4460809249290915,0.3528802007601129,NW9
2022-01-01,536909.9297899965,466651.1,458117.8,475236.616637927,0.449099904460866,0.3822726900025234,E12
2022-02-01,534728.2248848338,466651.1,460591.7,475814.42580792017,0.449099904460866,0.3822726900025234,E12
2022-03-01,537344.253108651,466651.1,462869.62,477126.3464661236,0.449099904460866,0.3822726900025234,E12
2022-04-01,539960.2813324683,464159.5,465388.88,477411.54749337747,0.449099904460866,0.3822726900025234,E12
2022-05-01,542576.3095562855,457339.9,467827.62,475722.2635371258,0.449099904460866,0.3822726900025234,E12
2022-06-01,545192.3377801029,457339.9,470346.97,477126.4762908765,0.449099904460866,0.3822726900025234,E12
2022-07-01,547808.3660039201,457339.9,472785.84,478499.92373853584,0.449099904460866,0.3822726900025234,E12
2022-08-01,550424.3942277373,457339.9,475305.03,479904.0753286561,0.449099904460866,0.3822726900025234,E12
2022-09-01,553040.4224515546,466339.25,477824.38,485349.8953076167,0.449099904460866,0.3822726900025234,E12
2022-10-01,555656.4506753718,475552.8,480263.22,490861.1357118407,0.449099904460866,0.3822726900025234,E12
2022-11-01,558272.4788991892,475552.8,482790.72,492268.46398801496,0.449099904460866,0.3822726900025234,E12
2022-12-01,560888.5071230064,475552.8,485341.22,493684.5845360592,0.449099904460866,0.3822726900025234,E12
2022-01-01,454643.0654465031,445288.44,455776.56,450973.1262125352,0.4283487376232288,0.2974013116691089,IG1IG4
2022-02-01,455866.8528053812,445288.44,458063.8,451988.9780114862,0.4283487376232288,0.2974013116691089,IG1IG4
2022-03-01,457090.64016425936,445288.44,460129.03,452938.8037452336,0.4283487376232288,0.2974013116691089,IG1IG4
2022-04-01,458314.4275231374,445288.44,462416.2,453954.6347260928,0.4283487376232288,0.2974013116691089,IG1IG4
2022-05-01,459538.2148820155,445288.44,464629.34,454948.4490878491,0.4283487376232288,0.2974013116691089,IG1IG4
2022-06-01,460762.0022408936,445288.44,466916.5,455964.27709469525,0.4283487376232288,0.2974013116691089,IG1IG4
2022-07-01,461985.7895997717,445288.44,469129.72,456958.1152485565,0.4283487376232288,0.2974013116691089,IG1IG4
2022-08-01,463209.5769586498,445288.44,471416.88,457973.9432554026,0.4283487376232288,0.2974013116691089,IG1IG4
2022-09-01,464433.36431752786,445288.44,473704.03,458989.7682882357,0.4283487376232288,0.2974013116691089,IG1IG4
2022-10-01,465657.151676406,445288.44,475917.25,459983.6064420969,0.4283487376232288,0.2974013116691089,IG1IG4
2022-11-01,466880.9390352841,445288.44,478204.38,460999.42552690365,0.4283487376232288,0.2974013116691089,IG1IG4
2022-12-01,468104.72639416216,445288.44,480417.53,461993.24286267307,0.4283487376232288,0.2974013116691089,IG1IG4
2022-01-01,534004.1688343983,565451.8,473800.47,529130.4336323377,0.4639001340392064,0.3232740826860734,CR5
2022-02-01,526669.122155946,568556.7,478524.72,530536.9376889475,0.4639001340392064,0.3232740826860734,CR5
2022-03-01,531602.6224628293,564887.8,477853.47,529667.9128262666,0.4639001340392064,0.3232740826860734,CR5
2022-04-01,529438.9777656636,579745.8,480384.44,536918.2586454747,0.4639001340392064,0.3232740826860734,CR5
2022-05-01,533080.5273253609,566617.06,480395.16,531606.3155352514,0.4639001340392064,0.3232740826860734,CR5
2022-06-01,533523.9936966624,565451.8,481814.8,531619.0651616335,0.4639001340392064,0.3232740826860734,CR5
2022-07-01,534271.2267853715,565451.8,483056.34,532179.4533336449,0.4639001340392064,0.3232740826860734,CR5
2022-08-01,537492.586631853,566266.5,483319.75,533328.1348315042,0.4639001340392064,0.3232740826860734,CR5
2022-09-01,536005.3000218088,566266.5,485543.06,533730.3403945443,0.4639001340392064,0.3232740826860734,CR5
