Date,Predicted_Price,rmse,mae,borough
2022-04-30,331648.78,41570.73878439592,26106.194445349745,TW4
2022-05-31,331658.72,41570.73878439592,26106.194445349745,TW4
2022-06-30,330268.34,41570.73878439592,26106.194445349745,TW4
2022-07-31,331083.03,41570.73878439592,26106.194445349745,TW4
2022-08-31,334270.3,41570.73878439592,26106.194445349745,TW4
2022-09-30,328766.97,41570.73878439592,26106.194445349745,TW4
2022-10-31,332106.78,41570.73878439592,26106.194445349745,TW4
2022-11-30,326715.72,41570.73878439592,26106.194445349745,TW4
2022-12-31,327295.34,41570.73878439592,26106.194445349745,TW4
2022-01-31,332992.78,38787.128062033655,22758.90930873326,SE25
2022-02-28,346054.7,38787.128062033655,22758.90930873326,SE25
2022-03-31,346054.7,38787.128062033655,22758.90930873326,SE25
2022-04-30,343841.84,38787.128062033655,22758.90930873326,SE25
2022-05-31,346054.7,38787.128062033655,22758.90930873326,SE25
2022-06-30,343841.84,38787.128062033655,22758.90930873326,SE25
2022-07-31,343841.84,38787.128062033655,22758.90930873326,SE25
2022-08-31,343601.84,38787.128062033655,22758.90930873326,SE25
2022-09-30,343841.84,38787.128062033655,22758.90930873326,SE25
2022-10-31,344459.78,38787.128062033655,22758.90930873326,SE25
2022-11-30,343601.84,38787.128062033655,22758.90930873326,SE25
2022-12-31,342215.1,38787.128062033655,22758.90930873326,SE25
2022-01-31,579356.2,115229.95158980574,54665.827529769216,SE3
2022-02-28,588679.6,115229.95158980574,54665.827529769216,SE3
2022-03-31,579356.2,115229.95158980574,54665.827529769216,SE3
2022-04-30,584310.44,115229.95158980574,54665.827529769216,SE3
2022-05-31,579356.2,115229.95158980574,54665.827529769216,SE3
2022-06-30,579778.75,115229.95158980574,54665.827529769216,SE3
2022-07-31,584445.3,115229.95158980574,54665.827529769216,SE3
2022-08-31,579312.1,115229.95158980574,54665.827529769216,SE3
2022-09-30,579356.2,115229.95158980574,54665.827529769216,SE3
2022-10-31,578313.4,115229.95158980574,54665.827529769216,SE3
2022-11-30,580219.44,115229.95158980574,54665.827529769216,SE3
2022-12-31,580261.94,115229.95158980574,54665.827529769216,SE3
2022-01-31,1114821.2,255234.62761961148,110621.8515314775,TW10
2022-02-28,1114821.2,255234.62761961148,110621.8515314775,TW10
2022-03-31,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-04-30,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-05-31,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-06-30,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-07-31,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-08-31,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-09-30,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-10-31,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-11-30,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-12-31,1099360.1,255234.62761961148,110621.8515314775,TW10
2022-01-31,501908.88,51996.68630269004,32857.39917022516,N13
2022-02-28,499018.3,51996.68630269004,32857.39917022516,N13
2022-03-31,508246.78,51996.68630269004,32857.39917022516,N13
2022-04-30,513649.9,51996.68630269004,32857.39917022516,N13
2022-05-31,494348.1,51996.68630269004,32857.39917022516,N13
2022-06-30,518245.66,51996.68630269004,32857.39917022516,N13
2022-07-31,487546.4,51996.68630269004,32857.39917022516,N13
2022-08-31,512694.12,51996.68630269004,32857.39917022516,N13
2022-09-30,482550.56,51996.68630269004,32857.39917022516,N13
2022-10-31,494282.25,51996.68630269004,32857.39917022516,N13
2022-11-30,494348.1,51996.68630269004,32857.39917022516,N13
2022-12-31,480004.88,51996.68630269004,32857.39917022516,N13
2022-01-31,413240.97,32139.408012105403,20508.91052189514,E6
2022-02-28,412178.1,32139.408012105403,20508.91052189514,E6
2022-03-31,410952.1,32139.408012105403,20508.91052189514,E6
2022-04-30,408756.78,32139.408012105403,20508.91052189514,E6
2022-05-31,409349.7,32139.408012105403,20508.91052189514,E6
2022-06-30,409120.1,32139.408012105403,20508.91052189514,E6
2022-07-31,410591.3,32139.408012105403,20508.91052189514,E6
2022-08-31,412453.7,32139.408012105403,20508.91052189514,E6
2022-09-30,410447.47,32139.408012105403,20508.91052189514,E6
2022-10-31,411666.44,32139.408012105403,20508.91052189514,E6
2022-11-30,406319.56,32139.408012105403,20508.91052189514,E6
2022-12-31,397748.75,32139.408012105403,20508.91052189514,E6
2022-01-31,503969.66,62155.91727183798,34622.99426854228,RM2
2022-02-28,503870.4,62155.91727183798,34622.99426854228,RM2
2022-03-31,503870.4,62155.91727183798,34622.99426854228,RM2
2022-04-30,503048.88,62155.91727183798,34622.99426854228,RM2
2022-05-31,505440.88,62155.91727183798,34622.99426854228,RM2
2022-06-30,505440.88,62155.91727183798,34622.99426854228,RM2
2022-07-31,499559.1,62155.91727183798,34622.99426854228,RM2
2022-08-31,499150.6,62155.91727183798,34622.99426854228,RM2
2022-09-30,502058.8,62155.91727183798,34622.99426854228,RM2
2022-10-31,501242.28,62155.91727183798,34622.99426854228,RM2
2022-11-30,502203.84,62155.91727183798,34622.99426854228,RM2
2022-12-31,505534.88,62155.91727183798,34622.99426854228,RM2
2022-01-31,457582.06,39866.82949698184,25391.49361830564,DA14
2022-02-28,460211.84,39866.82949698184,25391.49361830564,DA14
2022-03-31,460543.9,39866.82949698184,25391.49361830564,DA14
2022-04-30,455459.5,39866.82949698184,25391.49361830564,DA14
2022-05-31,453360.56,39866.82949698184,25391.49361830564,DA14
2022-06-30,458647.7,39866.82949698184,25391.49361830564,DA14
2022-07-31,458287.12,39866.82949698184,25391.49361830564,DA14
2022-08-31,455857.84,39866.82949698184,25391.49361830564,DA14
2022-09-30,457890.06,39866.82949698184,25391.49361830564,DA14
2022-10-31,463310.72,39866.82949698184,25391.49361830564,DA14
2022-11-30,458987.56,39866.82949698184,25391.49361830564,DA14
2022-12-31,453092.62,39866.82949698184,25391.49361830564,DA14
2022-01-31,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-02-28,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-03-31,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-04-30,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-05-31,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-06-30,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-07-31,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-08-31,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-09-30,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-10-31,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-11-30,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-12-31,1016492.9,371139.00094298954,84933.27184606482,SW14
2022-01-31,1378539.0,356570.0786573083,154033.5984347081,NW3
2022-02-28,1348745.1,356570.0786573083,154033.5984347081,NW3
2022-03-31,1374561.1,356570.0786573083,154033.5984347081,NW3
2022-04-30,1406351.4,356570.0786573083,154033.5984347081,NW3
2022-05-31,1378829.0,356570.0786573083,154033.5984347081,NW3
2022-06-30,1417360.2,356570.0786573083,154033.5984347081,NW3
2022-07-31,1348745.1,356570.0786573083,154033.5984347081,NW3
2022-08-31,1385326.9,356570.0786573083,154033.5984347081,NW3
2022-09-30,1406351.4,356570.0786573083,154033.5984347081,NW3
2022-10-31,1361132.4,356570.0786573083,154033.5984347081,NW3
2022-11-30,1372187.5,356570.0786573083,154033.5984347081,NW3
2022-12-31,1373973.1,356570.0786573083,154033.5984347081,NW3
2022-01-31,1802357.1,495545.236704893,217382.7246654816,W11
2022-02-28,1848162.0,495545.236704893,217382.7246654816,W11
2022-03-31,1856828.0,495545.236704893,217382.7246654816,W11
2022-04-30,1856828.0,495545.236704893,217382.7246654816,W11
2022-05-31,1856828.0,495545.236704893,217382.7246654816,W11
2022-06-30,1856828.0,495545.236704893,217382.7246654816,W11
2022-07-31,1856828.0,495545.236704893,217382.7246654816,W11
2022-08-31,1848162.0,495545.236704893,217382.7246654816,W11
2022-09-30,1848162.0,495545.236704893,217382.7246654816,W11
2022-10-31,1848162.0,495545.236704893,217382.7246654816,W11
2022-11-30,1757416.0,495545.236704893,217382.7246654816,W11
2022-12-31,1793791.1,495545.236704893,217382.7246654816,W11
2022-01-31,583626.5,87112.45542707747,49230.8909622359,N4
2022-02-28,583773.75,87112.45542707747,49230.8909622359,N4
2022-03-31,588735.6,87112.45542707747,49230.8909622359,N4
2022-04-30,558950.1,87112.45542707747,49230.8909622359,N4
2022-05-31,590329.9,87112.45542707747,49230.8909622359,N4
2022-06-30,567644.6,87112.45542707747,49230.8909622359,N4
2022-07-31,558950.1,87112.45542707747,49230.8909622359,N4
2022-08-31,589441.6,87112.45542707747,49230.8909622359,N4
2022-09-30,551657.4,87112.45542707747,49230.8909622359,N4
2022-10-31,563841.6,87112.45542707747,49230.8909622359,N4
2022-11-30,567644.6,87112.45542707747,49230.8909622359,N4
2022-12-31,583400.7,87112.45542707747,49230.8909622359,N4
2022-01-31,481760.4,72477.20375227493,35052.56573314981,BR1
2022-02-28,481760.4,72477.20375227493,35052.56573314981,BR1
2022-03-31,494008.38,72477.20375227493,35052.56573314981,BR1
2022-04-30,481760.4,72477.20375227493,35052.56573314981,BR1
2022-05-31,497744.16,72477.20375227493,35052.56573314981,BR1
2022-06-30,491399.38,72477.20375227493,35052.56573314981,BR1
2022-07-31,481760.4,72477.20375227493,35052.56573314981,BR1
2022-08-31,493637.78,72477.20375227493,35052.56573314981,BR1
2022-09-30,481760.4,72477.20375227493,35052.56573314981,BR1
2022-10-31,481760.4,72477.20375227493,35052.56573314981,BR1
2022-11-30,491399.38,72477.20375227493,35052.56573314981,BR1
2022-12-31,481760.4,72477.20375227493,35052.56573314981,BR1
2022-01-31,407672.94,29241.575935440887,19223.27334996235,RM7
2022-02-28,405934.75,29241.575935440887,19223.27334996235,RM7
2022-03-31,400676.84,29241.575935440887,19223.27334996235,RM7
2022-04-30,399907.72,29241.575935440887,19223.27334996235,RM7
2022-05-31,399385.8,29241.575935440887,19223.27334996235,RM7
2022-06-30,403226.34,29241.575935440887,19223.27334996235,RM7
2022-07-31,403226.34,29241.575935440887,19223.27334996235,RM7
2022-08-31,401740.66,29241.575935440887,19223.27334996235,RM7
2022-09-30,397784.47,29241.575935440887,19223.27334996235,RM7
2022-10-31,397784.47,29241.575935440887,19223.27334996235,RM7
2022-11-30,397784.47,29241.575935440887,19223.27334996235,RM7
2022-12-31,396358.5,29241.575935440887,19223.27334996235,RM7
2022-01-31,840346.2,90680.3814945486,52609.16180645798,N16
2022-02-28,817434.4,90680.3814945486,52609.16180645798,N16
2022-03-31,835400.44,90680.3814945486,52609.16180645798,N16
2022-04-30,818691.9,90680.3814945486,52609.16180645798,N16
2022-05-31,836256.25,90680.3814945486,52609.16180645798,N16
2022-06-30,828753.3,90680.3814945486,52609.16180645798,N16
2022-07-31,819429.6,90680.3814945486,52609.16180645798,N16
2022-08-31,869635.9,90680.3814945486,52609.16180645798,N16
2022-09-30,818691.9,90680.3814945486,52609.16180645798,N16
2022-10-31,862407.9,90680.3814945486,52609.16180645798,N16
2022-11-30,835400.44,90680.3814945486,52609.16180645798,N16
2022-12-31,845911.3,90680.3814945486,52609.16180645798,N16
2022-01-31,473663.53,56742.58685464786,32241.531785599225,E3
2022-02-28,476206.56,56742.58685464786,32241.531785599225,E3
2022-03-31,476206.56,56742.58685464786,32241.531785599225,E3
2022-04-30,474116.75,56742.58685464786,32241.531785599225,E3
2022-05-31,480835.94,56742.58685464786,32241.531785599225,E3
2022-06-30,473381.94,56742.58685464786,32241.531785599225,E3
2022-07-31,471504.1,56742.58685464786,32241.531785599225,E3
2022-08-31,478796.9,56742.58685464786,32241.531785599225,E3
2022-09-30,482172.28,56742.58685464786,32241.531785599225,E3
2022-10-31,479439.9,56742.58685464786,32241.531785599225,E3
2022-11-30,487236.78,56742.58685464786,32241.531785599225,E3
2022-12-31,477810.62,56742.58685464786,32241.531785599225,E3
2022-01-31,612162.8,56561.35128452093,37153.384348486994,BR4
2022-02-28,612162.8,56561.35128452093,37153.384348486994,BR4
2022-03-31,612162.8,56561.35128452093,37153.384348486994,BR4
2022-04-30,623304.94,56561.35128452093,37153.384348486994,BR4
2022-05-31,623304.94,56561.35128452093,37153.384348486994,BR4
2022-06-30,623304.94,56561.35128452093,37153.384348486994,BR4
2022-07-31,616258.25,56561.35128452093,37153.384348486994,BR4
2022-08-31,623304.94,56561.35128452093,37153.384348486994,BR4
2022-09-30,616258.25,56561.35128452093,37153.384348486994,BR4
2022-10-31,618442.06,56561.35128452093,37153.384348486994,BR4
2022-11-30,616258.25,56561.35128452093,37153.384348486994,BR4
2022-12-31,618442.06,56561.35128452093,37153.384348486994,BR4
2022-01-31,1055796.5,145789.04085744303,75133.03097200113,N1
2022-02-28,1065230.2,145789.04085744303,75133.03097200113,N1
2022-03-31,1060708.9,145789.04085744303,75133.03097200113,N1
2022-04-30,1096751.1,145789.04085744303,75133.03097200113,N1
2022-05-31,1058537.1,145789.04085744303,75133.03097200113,N1
2022-06-30,1061571.4,145789.04085744303,75133.03097200113,N1
2022-07-31,1057243.8,145789.04085744303,75133.03097200113,N1
2022-08-31,1057676.6,145789.04085744303,75133.03097200113,N1
2022-09-30,1057611.4,145789.04085744303,75133.03097200113,N1
2022-10-31,1058816.9,145789.04085744303,75133.03097200113,N1
2022-11-30,1061113.6,145789.04085744303,75133.03097200113,N1
2022-12-31,1060599.2,145789.04085744303,75133.03097200113,N1
2022-01-31,1044725.9,493009.50314340374,125055.062609282,W14
2022-02-28,1048523.94,493009.50314340374,125055.062609282,W14
2022-03-31,1047942.7,493009.50314340374,125055.062609282,W14
2022-04-30,1046454.1,493009.50314340374,125055.062609282,W14
2022-05-31,1045561.25,493009.50314340374,125055.062609282,W14
2022-06-30,1047888.25,493009.50314340374,125055.062609282,W14
2022-07-31,1072180.6,493009.50314340374,125055.062609282,W14
2022-08-31,1047888.25,493009.50314340374,125055.062609282,W14
2022-09-30,1068486.0,493009.50314340374,125055.062609282,W14
2022-10-31,1068486.0,493009.50314340374,125055.062609282,W14
2022-11-30,1047888.25,493009.50314340374,125055.062609282,W14
2022-12-31,1072180.6,493009.50314340374,125055.062609282,W14
2022-01-31,824908.1,144766.58259327113,72195.60205029557,NW6
2022-02-28,824152.0,144766.58259327113,72195.60205029557,NW6
2022-03-31,826907.44,144766.58259327113,72195.60205029557,NW6
2022-04-30,826636.75,144766.58259327113,72195.60205029557,NW6
2022-05-31,825428.9,144766.58259327113,72195.60205029557,NW6
2022-06-30,824152.0,144766.58259327113,72195.60205029557,NW6
2022-07-31,825821.44,144766.58259327113,72195.60205029557,NW6
2022-08-31,824152.0,144766.58259327113,72195.60205029557,NW6
2022-09-30,824152.0,144766.58259327113,72195.60205029557,NW6
2022-10-31,824152.0,144766.58259327113,72195.60205029557,NW6
2022-11-30,826907.44,144766.58259327113,72195.60205029557,NW6
2022-12-31,833526.56,144766.58259327113,72195.60205029557,NW6
2022-01-31,878204.8,136311.8480627836,70016.89392376051,SW11
2022-02-28,879390.0,136311.8480627836,70016.89392376051,SW11
2022-03-31,880048.5,136311.8480627836,70016.89392376051,SW11
2022-04-30,881098.3,136311.8480627836,70016.89392376051,SW11
2022-05-31,879363.2,136311.8480627836,70016.89392376051,SW11
2022-06-30,884189.75,136311.8480627836,70016.89392376051,SW11
2022-07-31,884189.75,136311.8480627836,70016.89392376051,SW11
2022-08-31,883398.94,136311.8480627836,70016.89392376051,SW11
2022-09-30,883398.94,136311.8480627836,70016.89392376051,SW11
2022-10-31,882568.25,136311.8480627836,70016.89392376051,SW11
2022-11-30,882211.6,136311.8480627836,70016.89392376051,SW11
2022-12-31,873643.7,136311.8480627836,70016.89392376051,SW11
2022-01-31,620413.6,87200.95498416133,47620.92995960525,N21
2022-02-28,605911.56,87200.95498416133,47620.92995960525,N21
2022-03-31,623618.7,87200.95498416133,47620.92995960525,N21
2022-04-30,609229.06,87200.95498416133,47620.92995960525,N21
2022-05-31,620682.06,87200.95498416133,47620.92995960525,N21
2022-06-30,612762.56,87200.95498416133,47620.92995960525,N21
2022-07-31,622125.75,87200.95498416133,47620.92995960525,N21
2022-08-31,619979.4,87200.95498416133,47620.92995960525,N21
2022-09-30,615460.4,87200.95498416133,47620.92995960525,N21
2022-10-31,624926.9,87200.95498416133,47620.92995960525,N21
2022-11-30,626075.75,87200.95498416133,47620.92995960525,N21
2022-12-31,630865.75,87200.95498416133,47620.92995960525,N21
2022-01-31,1868462.6,770822.6234649541,258861.73975393036,W1
2022-02-28,1869147.1,770822.6234649541,258861.73975393036,W1
2022-03-31,1892843.2,770822.6234649541,258861.73975393036,W1
2022-04-30,1890784.1,770822.6234649541,258861.73975393036,W1
2022-05-31,1889464.6,770822.6234649541,258861.73975393036,W1
2022-06-30,1897990.5,770822.6234649541,258861.73975393036,W1
2022-07-31,1906327.6,770822.6234649541,258861.73975393036,W1
2022-08-31,1870476.8,770822.6234649541,258861.73975393036,W1
2022-09-30,1806287.2,770822.6234649541,258861.73975393036,W1
2022-10-31,1868462.6,770822.6234649541,258861.73975393036,W1
2022-11-30,1831769.5,770822.6234649541,258861.73975393036,W1
2022-12-31,1726591.4,770822.6234649541,258861.73975393036,W1
2022-01-31,630600.7,59487.60178857497,34279.839114804025,KT5
2022-02-28,621899.25,59487.60178857497,34279.839114804025,KT5
2022-03-31,627822.8,59487.60178857497,34279.839114804025,KT5
2022-04-30,632218.9,59487.60178857497,34279.839114804025,KT5
2022-05-31,629072.3,59487.60178857497,34279.839114804025,KT5
2022-06-30,637935.56,59487.60178857497,34279.839114804025,KT5
2022-07-31,629888.8,59487.60178857497,34279.839114804025,KT5
2022-08-31,644406.44,59487.60178857497,34279.839114804025,KT5
2022-09-30,627334.7,59487.60178857497,34279.839114804025,KT5
2022-10-31,629937.9,59487.60178857497,34279.839114804025,KT5
2022-11-30,627822.8,59487.60178857497,34279.839114804025,KT5
2022-12-31,631765.25,59487.60178857497,34279.839114804025,KT5
2022-01-31,406270.53,49437.91654027608,29001.664920364296,NW9
2022-02-28,404822.34,49437.91654027608,29001.664920364296,NW9
2022-03-31,404822.34,49437.91654027608,29001.664920364296,NW9
2022-04-30,404822.34,49437.91654027608,29001.664920364296,NW9
2022-05-31,401549.06,49437.91654027608,29001.664920364296,NW9
2022-06-30,401549.06,49437.91654027608,29001.664920364296,NW9
2022-07-31,407491.47,49437.91654027608,29001.664920364296,NW9
2022-08-31,407491.47,49437.91654027608,29001.664920364296,NW9
2022-09-30,408130.25,49437.91654027608,29001.664920364296,NW9
2022-10-31,406365.8,49437.91654027608,29001.664920364296,NW9
2022-11-30,406365.8,49437.91654027608,29001.664920364296,NW9
2022-12-31,406365.8,49437.91654027608,29001.664920364296,NW9
2022-01-31,432785.47,43038.45503131679,25329.640430157,UB1
2022-02-28,432156.16,43038.45503131679,25329.640430157,UB1
2022-03-31,432156.16,43038.45503131679,25329.640430157,UB1
2022-04-30,432156.16,43038.45503131679,25329.640430157,UB1
2022-05-31,432156.16,43038.45503131679,25329.640430157,UB1
2022-06-30,432156.16,43038.45503131679,25329.640430157,UB1
2022-07-31,432156.16,43038.45503131679,25329.640430157,UB1
2022-08-31,432156.16,43038.45503131679,25329.640430157,UB1
2022-09-30,432156.16,43038.45503131679,25329.640430157,UB1
2022-10-31,432156.16,43038.45503131679,25329.640430157,UB1
2022-11-30,432156.16,43038.45503131679,25329.640430157,UB1
2022-12-31,432156.16,43038.45503131679,25329.640430157,UB1
2022-01-31,585894.5,59923.191475352214,37616.62005444004,DA5
2022-02-28,585894.5,59923.191475352214,37616.62005444004,DA5
2022-03-31,585894.5,59923.191475352214,37616.62005444004,DA5
2022-04-30,585894.5,59923.191475352214,37616.62005444004,DA5
2022-05-31,585894.5,59923.191475352214,37616.62005444004,DA5
2022-06-30,585894.5,59923.191475352214,37616.62005444004,DA5
2022-07-31,585894.5,59923.191475352214,37616.62005444004,DA5
2022-08-31,585894.5,59923.191475352214,37616.62005444004,DA5
2022-09-30,585894.5,59923.191475352214,37616.62005444004,DA5
2022-10-31,585894.5,59923.191475352214,37616.62005444004,DA5
2022-11-30,585894.5,59923.191475352214,37616.62005444004,DA5
2022-12-31,585894.5,59923.191475352214,37616.62005444004,DA5
2022-01-31,560348.75,90798.51538681152,52270.239887491865,N19
2022-02-28,555144.56,90798.51538681152,52270.239887491865,N19
2022-03-31,552444.94,90798.51538681152,52270.239887491865,N19
2022-04-30,555352.94,90798.51538681152,52270.239887491865,N19
2022-05-31,555847.8,90798.51538681152,52270.239887491865,N19
2022-06-30,565934.06,90798.51538681152,52270.239887491865,N19
2022-07-31,563508.8,90798.51538681152,52270.239887491865,N19
2022-08-31,553084.9,90798.51538681152,52270.239887491865,N19
2022-09-30,565346.6,90798.51538681152,52270.239887491865,N19
2022-10-31,564394.4,90798.51538681152,52270.239887491865,N19
2022-11-30,565934.06,90798.51538681152,52270.239887491865,N19
2022-12-31,563216.9,90798.51538681152,52270.239887491865,N19
2022-01-31,333373.12,24986.120372490062,15461.771424686209,RM8
2022-02-28,329737.88,24986.120372490062,15461.771424686209,RM8
2022-03-31,325779.12,24986.120372490062,15461.771424686209,RM8
2022-04-30,327276.88,24986.120372490062,15461.771424686209,RM8
2022-05-31,327260.56,24986.120372490062,15461.771424686209,RM8
2022-06-30,325779.12,24986.120372490062,15461.771424686209,RM8
2022-07-31,329312.47,24986.120372490062,15461.771424686209,RM8
2022-08-31,329312.47,24986.120372490062,15461.771424686209,RM8
2022-09-30,322293.62,24986.120372490062,15461.771424686209,RM8
2022-10-31,330446.97,24986.120372490062,15461.771424686209,RM8
2022-11-30,338000.53,24986.120372490062,15461.771424686209,RM8
2022-12-31,338388.66,24986.120372490062,15461.771424686209,RM8
2022-01-31,630652.44,133953.77078774618,68064.7851120283,EC4
2022-02-28,677195.3,133953.77078774618,68064.7851120283,EC4
2022-03-31,677195.3,133953.77078774618,68064.7851120283,EC4
2022-04-30,677195.3,133953.77078774618,68064.7851120283,EC4
2022-05-31,634221.1,133953.77078774618,68064.7851120283,EC4
2022-06-30,630652.44,133953.77078774618,68064.7851120283,EC4
2022-07-31,677195.3,133953.77078774618,68064.7851120283,EC4
2022-08-31,677195.3,133953.77078774618,68064.7851120283,EC4
2022-09-30,630652.44,133953.77078774618,68064.7851120283,EC4
2022-10-31,634221.1,133953.77078774618,68064.7851120283,EC4
2022-11-30,641431.3,133953.77078774618,68064.7851120283,EC4
2022-12-31,677195.3,133953.77078774618,68064.7851120283,EC4
2022-01-31,372449.5,33451.0951159236,20602.849415940505,UB4
2022-02-28,365994.06,33451.0951159236,20602.849415940505,UB4
2022-03-31,374340.56,33451.0951159236,20602.849415940505,UB4
2022-04-30,372279.56,33451.0951159236,20602.849415940505,UB4
2022-05-31,372279.56,33451.0951159236,20602.849415940505,UB4
2022-06-30,372455.88,33451.0951159236,20602.849415940505,UB4
2022-07-31,372455.88,33451.0951159236,20602.849415940505,UB4
2022-08-31,372455.88,33451.0951159236,20602.849415940505,UB4
2022-09-30,370451.44,33451.0951159236,20602.849415940505,UB4
2022-10-31,370451.44,33451.0951159236,20602.849415940505,UB4
2022-11-30,370451.44,33451.0951159236,20602.849415940505,UB4
2022-12-31,367128.22,33451.0951159236,20602.849415940505,UB4
2022-01-31,950681.3,174763.40002545854,86677.76151780295,W4
2022-02-28,936836.94,174763.40002545854,86677.76151780295,W4
2022-03-31,961189.6,174763.40002545854,86677.76151780295,W4
2022-04-30,943702.8,174763.40002545854,86677.76151780295,W4
2022-05-31,944725.6,174763.40002545854,86677.76151780295,W4
2022-06-30,943521.7,174763.40002545854,86677.76151780295,W4
2022-07-31,936487.44,174763.40002545854,86677.76151780295,W4
2022-08-31,936643.25,174763.40002545854,86677.76151780295,W4
2022-09-30,937294.94,174763.40002545854,86677.76151780295,W4
2022-10-31,936086.9,174763.40002545854,86677.76151780295,W4
2022-11-30,964010.5,174763.40002545854,86677.76151780295,W4
2022-12-31,993464.25,174763.40002545854,86677.76151780295,W4
2022-01-31,781216.8,135700.98887866948,62475.01397636499,EC1
2022-02-28,753382.56,135700.98887866948,62475.01397636499,EC1
2022-03-31,781216.8,135700.98887866948,62475.01397636499,EC1
2022-04-30,772121.2,135700.98887866948,62475.01397636499,EC1
2022-05-31,781216.8,135700.98887866948,62475.01397636499,EC1
2022-06-30,777115.2,135700.98887866948,62475.01397636499,EC1
2022-07-31,781216.8,135700.98887866948,62475.01397636499,EC1
2022-08-31,801739.7,135700.98887866948,62475.01397636499,EC1
2022-09-30,781216.8,135700.98887866948,62475.01397636499,EC1
2022-10-31,781216.8,135700.98887866948,62475.01397636499,EC1
2022-11-30,801739.7,135700.98887866948,62475.01397636499,EC1
2022-12-31,781216.8,135700.98887866948,62475.01397636499,EC1
2022-01-31,636264.9,83294.94319998754,45735.89377810755,E9
2022-02-28,636264.9,83294.94319998754,45735.89377810755,E9
2022-03-31,656436.8,83294.94319998754,45735.89377810755,E9
2022-04-30,636264.9,83294.94319998754,45735.89377810755,E9
2022-05-31,644308.7,83294.94319998754,45735.89377810755,E9
2022-06-30,636264.9,83294.94319998754,45735.89377810755,E9
2022-07-31,643751.25,83294.94319998754,45735.89377810755,E9
2022-08-31,656436.8,83294.94319998754,45735.89377810755,E9
2022-09-30,643751.25,83294.94319998754,45735.89377810755,E9
2022-10-31,644308.7,83294.94319998754,45735.89377810755,E9
2022-11-30,643751.25,83294.94319998754,45735.89377810755,E9
2022-12-31,634376.0,83294.94319998754,45735.89377810755,E9
2022-01-31,756353.44,123220.18573866796,60634.33899546667,SW18
2022-02-28,754040.9,123220.18573866796,60634.33899546667,SW18
2022-03-31,754040.9,123220.18573866796,60634.33899546667,SW18
2022-04-30,756796.75,123220.18573866796,60634.33899546667,SW18
2022-05-31,756815.25,123220.18573866796,60634.33899546667,SW18
2022-06-30,756127.4,123220.18573866796,60634.33899546667,SW18
2022-07-31,770034.0,123220.18573866796,60634.33899546667,SW18
2022-08-31,770559.75,123220.18573866796,60634.33899546667,SW18
2022-09-30,762449.06,123220.18573866796,60634.33899546667,SW18
2022-10-31,746941.8,123220.18573866796,60634.33899546667,SW18
2022-11-30,746941.8,123220.18573866796,60634.33899546667,SW18
2022-12-31,747319.44,123220.18573866796,60634.33899546667,SW18
2021-11-30,268166.5,28676.222498993415,18162.54287010732,DA18
2021-12-31,268166.5,28676.222498993415,18162.54287010732,DA18
2022-01-31,268166.5,28676.222498993415,18162.54287010732,DA18
2022-02-28,268166.5,28676.222498993415,18162.54287010732,DA18
2022-03-31,268166.5,28676.222498993415,18162.54287010732,DA18
2022-04-30,268166.5,28676.222498993415,18162.54287010732,DA18
2022-05-31,268166.5,28676.222498993415,18162.54287010732,DA18
2022-06-30,268166.5,28676.222498993415,18162.54287010732,DA18
2022-07-31,268166.5,28676.222498993415,18162.54287010732,DA18
2022-08-31,268166.5,28676.222498993415,18162.54287010732,DA18
2022-09-30,268166.5,28676.222498993415,18162.54287010732,DA18
2022-10-31,268166.5,28676.222498993415,18162.54287010732,DA18
2022-01-31,355492.53,31224.696160933538,18779.248045892047,UB7
2022-02-28,361823.0,31224.696160933538,18779.248045892047,UB7
2022-03-31,359374.62,31224.696160933538,18779.248045892047,UB7
2022-04-30,357491.75,31224.696160933538,18779.248045892047,UB7
2022-05-31,358621.7,31224.696160933538,18779.248045892047,UB7
2022-06-30,349757.38,31224.696160933538,18779.248045892047,UB7
2022-07-31,349317.47,31224.696160933538,18779.248045892047,UB7
2022-08-31,354900.25,31224.696160933538,18779.248045892047,UB7
2022-09-30,361753.25,31224.696160933538,18779.248045892047,UB7
2022-10-31,360827.1,31224.696160933538,18779.248045892047,UB7
2022-11-30,363232.1,31224.696160933538,18779.248045892047,UB7
