,BuildDate,Price,EnergyEfficiency,HouseSize,NumOfRms,PricePer,BuildDate,predicted_mean
16635,1900.0,0.2216665214490007,1.3582142197343157,0.10440925123430017,,0.289188258799755,-2.0555604663924023,
16636,1900.0,1.1558999613720367,0.31309620308290387,0.31954138412129673,0.8202969927574064,1.42410940547725,0.4657289289887311,
16637,1900.0,0.9140738980490793,1.4386079133228857,-0.056939848430947244,,1.6021654749817884,-2.0555604663924023,
16638,1900.0,1.3757418371201797,1.2778205261457456,1.3952020485562795,,0.6912868724774934,-2.0555604663924023,
16639,1975.0,-0.11918291796719259,-0.8124155071570781,-0.6485532138701878,0.8202969927574064,0.49545490504411166,0.4657289289887311,
16640,1900.0,0.5403427092772363,-0.7320218135685079,0.25876655658072006,-0.1471170391672397,0.6213976167272955,0.42782463014681665,
16641,1966.0,-0.29505641856570697,-0.4104470392142274,-0.8367938301463098,-1.1145310710918859,0.33166278896288004,0.5258529892207332,
16643,1949.0,0.969034366986115,-0.8928092007456483,0.42710745056479504,1.7877110246820527,1.0424610119859459,0.4657289289887311,
16644,1900.0,1.4087181184824011,1.1974268325571753,0.4539989671756696,,1.593473082592193,-2.0555604663924023,
16645,1966.0,0.518358521702422,1.2778205261457456,-0.35274653115056753,,1.3923694281547019,-2.0555604663924023,
16646,1900.0,0.48538224034020055,1.1170331389686052,-0.43342108098319126,,1.4778332195518857,-2.0555604663924023,
16647,1929.0,1.0789553048601865,1.2778205261457456,0.5077820003974187,,1.1005857778629213,-2.0555604663924023,
16650,1966.0,0.9855225076672258,-0.9732028943342184,0.3733244173430459,1.7877110246820527,1.1238985906149528,0.42782463014681665,
16653,1929.0,0.08966686399354322,-0.33005334562565725,-0.6754447304810623,-0.1471170391672397,1.0589834228909158,0.42782463014681665,
16655,1982.0,0.09406370150850608,0.393489896671474,0.05062621801255104,0.8202969927574064,0.13506975225149723,0.5258529892207332,
16656,1900.0,1.5296311501438797,1.4386079133228857,0.5077820003974187,,1.6815114157689535,-2.0555604663924023,
16658,1900.0,1.5955837128683226,1.3582142197343157,0.6691311000626662,,1.5649465027568843,-2.0555604663924023,
16659,1900.0,-0.06202403027267542,0.07191512231719344,-0.6754447304810623,-1.1145310710918859,0.6804019926457615,0.4657289289887311,
16661,2006.0,-0.3280326999279284,0.7954583646143247,-0.7292277637028115,-0.1471170391672397,0.0835723304718381,0.5140895861318633,
16662,1982.0,0.09076607337228394,1.1170331389686052,-0.5947701806484387,,0.908483587649979,-2.0555604663924023,
16663,1966.0,0.8371292415372292,-1.0535965879227884,1.3952020485562795,2.755125056606699,0.1817771518986082,0.42782463014681665,
16664,1975.0,-0.372001075077557,-0.008478571271376705,-0.5517437540710393,-1.1145310710918859,-0.21794737022616617,0.5258529892207332,
16665,1900.0,0.8481213353246364,1.3582142197343157,-0.056939848430947244,,1.49164791459967,-2.0555604663924023,
16666,1982.0,0.46339805276538626,1.2778205261457456,-0.0031568152091981058,,0.7819819134422179,-2.0555604663924023,
16669,1900.0,0.07867477020613607,1.1170331389686052,-0.8367938301463098,,1.4008977227411819,-2.0555604663924023,
16670,1966.0,0.5513348030646434,1.2778205261457456,-0.0031568152091981058,,0.9252454176412681,-2.0555604663924023,
16671,2006.0,0.7447956537230093,1.4386079133228857,0.42710745056479504,,0.743561246407017,-2.0555604663924023,
16673,1966.0,1.122923680009815,1.2778205261457456,0.3464329007321713,,1.344291167423495,-2.0555604663924023,
16674,2006.0,0.595303178214272,1.4386079133228857,-0.056939848430947244,,1.0679972664681807,-2.0555604663924023,
16677,1982.0,0.6140403012842862,0.07191512231719344,-0.567878664037564,-0.1471170391672397,2.0649386171515522,0.42782463014681665,
16679,1982.0,-0.07081770530260113,0.07191512231719344,-0.10104193567278157,-0.1471170391672397,-0.013585306372341465,0.4657289289887311,
16680,1966.0,0.8901111335925317,1.3582142197343157,0.3464329007321713,,1.0230101183596907,-2.0555604663924023,
16681,1982.0,-0.29505641856570697,1.0366394453800352,-0.9981429298115573,-1.1145310710918859,0.6443466183366996,0.5140895861318633,
16682,1975.0,1.1998683365216654,1.3582142197343157,0.48089048378654414,,1.2869857657438797,-2.0555604663924023,
16683,2006.0,0.9910185545609294,1.4386079133228857,0.42710745056479504,,1.0717649105721172,-2.0555604663924023,
16684,2002.0,0.8810976166868578,1.4386079133228857,0.3464329007321713,,1.0105714752892339,-2.0555604663924023,
16686,1900.0,0.57364875345308,1.1170331389686052,-0.2720719813179438,,1.3573928459526654,-2.0555604663924023,
16687,1975.0,0.04877627510438864,1.1170331389686052,-0.8367938301463098,,1.315358928038911,-2.0555604663924023,
16688,1929.0,0.518358521702422,1.1170331389686052,-0.2720719813179438,,1.252787380870557,-2.0555604663924023,
16690,1966.0,0.4084375838283505,1.1974268325571753,0.21197531767779845,-1.1145310710918859,0.4739653794142547,0.5663713776379521,
16691,1929.0,-0.10819082417978544,-0.8928092007456483,-0.9801256136822712,-1.1145310710918859,1.2187157056268134,0.4657289289887311,
16696,1990.0,3.684081532475681,0.4738835902600441,1.3675037864470787,-0.1471170391672397,2.9114799636139312,0.5663713776379521,
16698,1900.0,1.5955837128683226,0.1523088159057636,0.48089048378654414,1.7877110246820527,1.8027343808604666,0.42782463014681665,
16699,1900.0,0.06768267641872892,0.956245751791465,-0.9174683799789335,,1.5953793089934083,-2.0555604663924023,
16700,1929.0,0.8591134291120436,1.1170331389686052,0.3464329007321713,,0.9802333214588463,-2.0555604663924023,
16701,1900.0,1.8593939637660941,1.4386079133228857,1.2607444655019067,,1.2597777388959805,-2.0555604663924023,
16702,1929.0,0.01711904499665605,1.1170331389686052,-0.9174683799789335,,1.4392974912607663,-2.0555604663924023,
16703,2006.0,0.10120856247032073,1.1170331389686052,-0.5947701806484387,,0.932981646868017,-2.0555604663924023,
16705,1929.0,0.518358521702422,-0.169265958448517,0.2657583508995476,-0.1471170391672397,0.583247479263654,0.42782463014681665,
16707,1966.0,0.9332001412391677,1.3582142197343157,0.3464329007321713,,1.082472899867251,-2.0555604663924023,
16708,1900.0,0.8685666297692137,1.3582142197343157,0.3464329007321713,,0.9932787276059108,-2.0555604663924023,
16709,1929.0,1.0349869297105578,1.4386079133228857,0.3464329007321713,,1.2229385521019493,-2.0555604663924023,
16710,1929.0,0.9470501794113008,1.4386079133228857,0.3464329007321713,,1.1015859367804044,-2.0555604663924023,
16712,1929.0,-0.418167868984667,0.6346709774371844,-0.6754447304810623,-1.1145310710918859,-0.2084413653211226,0.5663713776379521,
16713,1995.0,1.7033062319849126,1.4386079133228857,1.2607444655019067,,1.1059199587561546,-2.0555604663924023,
16715,1929.0,0.8371292415372292,1.4386079133228857,0.42710745056479504,,0.8666376204689281,-2.0555604663924023,
16716,1900.0,0.10065895778095037,0.1523088159057636,-0.7292277637028115,-0.1471170391672397,1.2010276632244314,0.5140895861318633,
16717,1929.0,1.177884148946851,1.2778205261457456,0.9649377827822865,,0.7998898514670981,-2.0555604663924023,
16718,1966.0,0.3842549774960548,1.1974268325571753,0.13130076784517475,,0.5137349560669138,-2.0555604663924023,
16719,1949.0,1.0130027421357437,1.4386079133228857,0.3464329007321713,,1.1926003982715698,-2.0555604663924023,
16720,1949.0,0.9470501794113008,1.3582142197343157,0.3464329007321713,,1.1015859367804044,-2.0555604663924023,
16723,1990.0,2.013283276789794,1.4386079133228857,1.2607444655019067,,1.4114685080479314,-2.0555604663924023,
16724,1900.0,0.9030818042616722,1.2778205261457456,0.3464329007321713,,1.0409096291196214,-2.0555604663924023,
16726,1982.0,-0.08620663660497115,1.3582142197343157,-0.8367938301463098,,0.9291764284272167,-2.0555604663924023,
16727,1949.0,0.0017301136942860426,0.23270250949433371,-0.8367938301463098,-1.1145310710918859,1.1807611187279956,0.4657289289887311,
16728,1929.0,2.881658685994959,1.4386079133228857,1.2607444655019067,,2.267437848262426,-2.0555604663924023,
16729,1929.0,1.0239948359231508,1.2778205261457456,0.42710745056479504,,1.1157207584513806,-2.0555604663924023,
16731,1975.0,0.09598731792130234,0.956245751791465,-0.8367938301463098,,1.4504284586441447,-2.0555604663924023,
16734,2006.0,0.9978336527091218,1.3582142197343157,0.48089048378654414,,1.0236674450260175,-2.0555604663924023,
16735,1990.0,0.749192491237972,0.393489896671474,0.34535724006773616,-0.1471170391672397,0.8296352400507983,0.5676784224256043,
16738,1900.0,0.7162162098757506,1.1974268325571753,-0.2720719813179438,,1.627121053132594,-2.0555604663924023,
16739,1900.0,-0.13017501175459972,-0.008478571271376705,-0.48317038671330925,-0.1471170391672397,0.24588472165580696,0.5140895861318633,
16740,2002.0,0.8371292415372292,1.2778205261457456,0.3464329007321713,,0.9498951676284587,-2.0555604663924023,
16741,1929.0,0.48538224034020055,1.1974268325571753,-0.2720719813179438,,1.1903984354935426,-2.0555604663924023,
16742,1990.0,0.3424850211039076,-0.7320218135685079,-0.567878664037564,-1.1145310710918859,1.4403619878863776,0.42782463014681665,
16743,1975.0,0.969034366986115,0.393489896671474,0.3733244173430459,-0.1471170391672397,1.1014095521650968,0.5611431984873432,
16744,1929.0,2.0352674643646087,1.4386079133228857,1.2607444655019067,,1.433138617926785,-2.0555604663924023,
16745,1900.0,0.595303178214272,1.1974268325571753,-0.2720719813179438,,1.3983615867502242,-2.0555604663924023,
16746,1966.0,0.9470501794113008,1.3582142197343157,0.48089048378654414,,0.9574797060860548,-2.0555604663924023,
16748,1929.0,1.9033623389157228,1.4386079133228857,1.2607444655019067,,1.3031179586536883,-2.0555604663924023,
16749,1949.0,0.6392715533639006,1.4386079133228857,-0.0031568152091981058,,1.0685089218403183,-2.0555604663924023,
16751,1975.0,0.15561942671798612,1.599395300500026,-0.567878664037564,,1.0105714752892339,-2.0555604663924023,
16753,1900.0,0.21003029096565148,1.519001606911456,-0.4603125975940658,,0.9445859907081402,-2.0555604663924023,
16754,1975.0,0.2545482708046504,1.519001606911456,-0.4603125975940658,,1.0395306221273304,-2.0555604663924023,
16755,1975.0,1.571401106536027,1.3582142197343157,1.5834426648324016,,0.7498023057242234,-2.0555604663924023,
16756,1975.0,0.3754613024661291,1.599395300500026,-0.2720719813179438,,0.9824352842368581,-2.0555604663924023,
16757,1929.0,0.39744549004094337,1.519001606911456,-0.2720719813179438,,1.0240279144881945,-2.0555604663924023,
16758,1975.0,0.3644692086787219,1.599395300500026,-0.2720719813179438,,0.9616389691111876,-2.0555604663924023,
16759,2006.0,0.27873087713694616,1.4386079133228857,-0.5409871474266895,,1.2401496201403261,-2.0555604663924023,
16761,1975.0,1.6615362755927654,1.4386079133228857,1.2607444655019067,,1.064746749986353,-2.0555604663924023,
16762,1995.0,0.21057989565502186,1.4386079133228857,-0.567878664037564,,1.1369804495825013,-2.0555604663924023,
16763,2007.0,2.1012200270890515,1.4386079133228857,1.2607444655019067,,1.498148947563321,-2.0555604663924023,
16764,2007.0,0.5403427092772363,-0.169265958448517,-0.11072288165269639,0.8202969927574064,1.0484941675772175,0.4657289289887311,
16765,2007.0,0.969034366986115,1.3582142197343157,0.48089048378654414,,0.9861324069258648,-2.0555604663924023,
16766,2006.0,0.14462733293057897,1.519001606911456,-0.567878664037564,,0.9852896804305762,-2.0555604663924023,
16767,1929.0,0.15561942671798612,1.519001606911456,-0.5409871474266895,,0.9624388273852529,-2.0555604663924023,
16768,1900.0,0.1995878018676147,1.519001606911456,-0.567878664037564,,1.1116986547238643,-2.0555604663924023,
16769,1900.0,0.23256408322983615,1.2778205261457456,-0.5409871474266895,,1.136008072857183,-2.0555604663924023,
16770,2006.0,0.5843110844268649,0.393489896671474,0.05062621801255104,-0.1471170391672397,0.9121774628663563,0.4657289289887311,
16773,2006.0,0.6062952720016792,0.8758520582028948,0.07751773462342561,,0.9145006548263385,-2.0555604663924023,
16774,1900.0,1.277802281474382,0.8758520582028948,0.2657583508995476,-0.1471170391672397,1.669621620068694,0.5663713776379521,
16775,1900.0,2.1155097490126806,1.4386079133228857,1.2607444655019067,,1.5122345189845734,-2.0555604663924023,
16776,1900.0,0.4084375838283505,-0.8124155071570781,-0.08383136504182181,0.8202969927574064,0.7874321554497895,0.42782463014681665,
16777,1929.0,0.3864533962535362,1.1974268325571753,-0.2720719813179438,,1.0032315993625263,-2.0555604663924023,
16778,2007.0,-0.23350069335622692,0.7150646710257546,-0.9712514132006826,-2.081945103016532,0.7855635010471917,0.5140895861318633,
16779,1975.0,1.4581825405257334,1.1974268325571753,0.21197531767779845,,2.0131526526528183,-2.0555604663924023,
16780,1975.0,1.5406232439312868,0.5542772838486143,1.8523578309411473,-0.1471170391672397,0.5651815573537576,0.5519938849737777,
16781,2006.0,0.14902417044554184,0.6346709774371844,0.21197531767779845,0.8202969927574064,0.0936007757657719,0.5140895861318633,
16782,1900.0,0.045698488843914635,1.1170331389686052,-0.9174683799789335,,1.5275176491096578,-2.0555604663924023,
16783,1929.0,0.4831838215827191,-0.169265958448517,-0.5600801242204105,-1.1145310710918859,1.7455574666285543,0.42782463014681665,
16784,1900.0,2.233125152537937,1.4386079133228857,1.2607444655019067,,1.6281696068364182,-2.0555604663924023,
16785,1949.0,0.045698488843914635,1.1170331389686052,-0.35274653115056753,,0.4526579684083782,-2.0555604663924023,
16786,1900.0,1.0047586717951882,1.3582142197343157,0.48089048378654414,,1.0326930457905579,-2.0555604663924023,
16787,1975.0,-0.06422244903015685,0.8758520582028948,-0.7292277637028115,-1.1145310710918859,0.7712371506272877,0.5454586610355165,
16789,1949.0,0.2765324583794647,0.23270250949433371,-0.046183241786597266,-1.1145310710918859,0.5223168120814347,0.4657289289887311,
16790,2006.0,0.04899611698013678,1.2778205261457456,-0.2989634979288184,,0.3952291666556772,-2.0555604663924023,
16793,1966.0,-0.17414338690422831,0.4738835902600441,-0.3796380477614421,-0.1471170391672397,0.04158130337901391,0.5140895861318633,
16794,1975.0,-0.1961275744790426,-1.2143839750999288,-0.04483866595605361,0.8202969927574064,-0.2660963643049817,0.5140895861318633,
16796,2006.0,0.3930486525259805,-0.49084073280279755,0.3464329007321713,-0.1471170391672397,0.3370644602546303,0.42782463014681665,
16797,1929.0,0.44141386519057196,0.6346709774371844,-0.08383136504182181,,0.843491787527678,-2.0555604663924023,
16799,2006.0,4.783290911216395,1.3582142197343157,2.443971196380388,,2.621006297482047,-2.0555604663924023,
16800,2006.0,-0.16315129311682117,-0.008478571271376705,-0.08383136504182181,-0.1471170391672397,-0.1842681339003027,0.5140895861318633,
16801,2006.0,-0.14116710554200687,-0.008478571271376705,-0.13761439826357097,-0.1471170391672397,-0.10673292137466321,0.5258529892207332,
16802,1929.0,0.487580659097682,0.6346709774371844,-0.056939848430947244,,0.8874852511773754,-2.0555604663924023,
16803,1975.0,-0.10819082417978544,-0.33005334562565725,-0.030048331820072677,0.8202969927574064,-0.13031402790984487,0.5140895861318633,
16804,1929.0,0.8261371477498222,1.2778205261457456,-0.056939848430947244,,1.4548087278056134,-2.0555604663924023,
16805,1929.0,1.122923680009815,1.3582142197343157,0.48089048378654414,,1.1867013128045407,-2.0555604663924023,
16806,2002.0,0.2875245521668719,0.31309620308290387,-0.567878664037564,-0.1471170391672397,1.3139530135931148,0.5454586610355165,
16807,1929.0,0.6282794595764934,0.07191512231719344,0.5884565502300425,0.8202969927574064,0.45544780945661084,0.42782463014681665,
16808,2002.0,0.16661152050539327,1.1170331389686052,-0.5947701806484387,,1.0864168598652015,-2.0555604663924023,
16809,1949.0,0.01272220748169319,0.393489896671474,-0.5409871474266895,-1.1145310710918859,0.640095942937386,0.5519938849737777,
16810,1929.0,-0.10819082417978544,-0.24965965203708712,-0.35274653115056753,-0.1471170391672397,0.1467054001188779,0.5258529892207332,
16811,1900.0,1.073459257966483,-1.3751713622770692,1.0725038492257848,-0.1471170391672397,0.6086586561299708,0.42782463014681665,
16813,2007.0,1.0404829766042616,-0.5712344263913677,0.872430965640878,1.7877110246820527,0.7211606916423332,0.4657289289887311,
16814,1900.0,1.3867339309075868,1.3582142197343157,0.48089048378654414,,1.5305337228822569,-2.0555604663924023,
16815,1990.0,-0.2840643247782998,-0.5712344263913677,-1.0250344464224317,,0.7451126292733415,-2.0555604663924023,
16816,1975.0,0.8470221259458958,1.2778205261457456,0.3464329007321713,,0.9635473368521333,-2.0555604663924023,
16817,1949.0,2.1232042146638657,0.23270250949433371,1.7179002478867744,2.755125056606699,1.1433008982971737,0.42782463014681665,
16818,1966.0,0.7272083036631578,1.2778205261457456,-0.056939848430947244,,1.2890323872324359,-2.0555604663924023,
16819,1929.0,0.298516645954279,0.31309620308290387,-0.43342108098319126,,1.0864168598652015,-2.0555604663924023,
16820,1966.0,2.159038440410813,1.4386079133228857,1.2607444655019067,,1.5551413365446805,-2.0555604663924023,
16821,1966.0,0.5513348030646434,-0.08887226485994684,0.1850838010669239,0.8202969927574064,0.711030209622115,0.42782463014681665,
16822,1929.0,0.7140177911182692,1.519001606911456,-0.0031568152091981058,,1.1902829004095197,-2.0555604663924023,
16823,1982.0,0.12264314535576466,0.5542772838486143,-0.514095630815815,-1.1145310710918859,0.8431392112253031,0.5258529892207332,
16825,1900.0,0.11165105156835751,0.956245751791465,-0.6216616972593132,,1.0074757453065408,-2.0555604663924023,
16826,1949.0,0.05669058263132178,0.956245751791465,-0.32585501453969296,-0.1471170391672397,0.441731090969468,0.5258529892207332,
16827,1900.0,3.354318718853466,1.519001606911456,2.9011269787652556,,1.3013121161637706,-2.0555604663924023,
16828,2006.0,0.13363523914317182,1.2778205261457456,0.05062621801255104,-1.1145310710918859,0.1977959351710812,0.5663713776379521,
16830,1966.0,0.2545482708046504,-0.008478571271376705,-0.6485532138701878,-1.1145310710918859,1.4087597443130684,0.42782463014681665,
16831,1900.0,1.0020106483483364,1.3582142197343157,0.07751773462342561,,1.5333989929662346,-2.0555604663924023,
16832,2006.0,0.4963743341276077,0.7150646710257546,0.1797054977447489,-0.1471170391672397,0.6348095699788513,0.5663713776379521,
16833,2007.0,0.23989141294852176,0.6346709774371844,-0.48720411420494036,,1.054578933782033,-2.0555604663924023,
16835,2007.0,1.4123828825511227,1.0366394453800352,0.40021593395392047,,1.6693521063544872,-2.0555604663924023,
16836,1929.0,0.9910185545609294,0.7954583646143247,0.40021593395392047,0.8202969927574064,1.1012372223685474,0.5611431984873432,
16837,1982.0,3.4620412379700563,1.519001606911456,2.9011269787652556,,1.3715112332213264,-2.0555604663924023,
16838,1949.0,0.6062952720016792,-0.49084073280279755,-0.2199024390928472,0.8202969927574064,1.3308207234565803,0.42782463014681665,
16841,1900.0,0.672247834726122,1.3582142197343157,0.4937984117597641,-0.1471170391672397,0.5882246741756595,0.5611431984873432,
16842,1900.0,0.6392715533639006,1.1974268325571753,-0.4065295643723167,,1.7424129054082267,-2.0555604663924023,
16843,1975.0,0.47988619344649697,1.1974268325571753,-0.0031568152091981058,,0.8088438204795381,-2.0555604663924023,
16844,1990.0,0.7052241160883435,0.07191512231719344,2.3364051299368898,0.8202969927574064,-0.28404722747289834,0.4657289289887311,
16846,1966.0,6.102342165705252,1.519001606911456,3.2238251780957503,,2.8055789102538333,-2.0555604663924023,
16847,1966.0,-0.23679832149244906,-0.7320218135685079,-0.8099023135354352,-1.1145310710918859,0.4509408876679796,0.5140895861318633,
16848,1929.0,0.3688660461936848,-0.008478571271376705,-0.11072288165269639,,0.7526971677309404,-2.0555604663924023,
16849,1982.0,0.5403427092772363,0.393489896671474,0.0643408914840972,-0.1471170391672397,0.8265006003345627,0.5663713776379521,
16850,1929.0,-0.1961275744790426,-0.49084073280279755,-0.7292277637028115,-1.1145310710918859,0.4274047405495616,0.5140895861318633,
16851,1929.0,0.5236347267203775,1.519001606911456,0.05062621801255104,,0.8159973157229907,-2.0555604663924023,
16852,2002.0,0.5388038161469992,1.519001606911456,-0.0031568152091981058,,0.9048303682929024,-2.0555604663924023,
16853,2007.0,0.10065895778095037,-0.169265958448517,-0.2720719813179438,0.8202969927574064,0.4625274060951362,0.4918698247417755,
16854,1900.0,1.166892055159444,1.1974268325571753,0.9380462661714118,,0.8092622302464744,-2.0555604663924023,
16855,1900.0,0.7931608663876006,1.2778205261457456,-0.056939848430947244,,1.3995499476145539,-2.0555604663924023,
16856,1975.0,1.2548288054587011,1.4386079133228857,0.5077820003974187,,1.327288465826236,-2.0555604663924023,
16857,1900.0,0.6172873657890863,1.1170331389686052,-0.2720719813179438,,1.4399542170015756,-2.0555604663924023,
16858,1982.0,-0.2840643247782998,0.393489896671474,-0.7561192803136861,-0.1471170391672397,0.236603800866279,0.4918698247417755,
16860,1982.0,0.13363523914317182,1.3582142197343157,-0.4065295643723167,,0.7018674538572196,-2.0555604663924023,
16862,1900.0,0.8591134291120436,-0.9732028943342184,0.5685568279379954,,0.7612397360301663,0.4657289289887311,
16863,1929.0,0.03470639505650749,0.31309620308290387,0.2657583508995476,0.8202969927574064,-0.10861041906347403,0.5258529892207332,
16864,1929.0,0.6942320223009364,-0.6516281199799379,0.10440925123430017,1.7877110246820527,1.0185551999814406,0.4657289289887311,
16865,1900.0,0.46889409965908985,0.23270250949433371,0.21197531767779845,0.8202969927574064,0.562609672637418,0.4918698247417755,
16866,1975.0,5.992421227831181,1.2778205261457456,2.4170796797695133,,3.521896431249073,-2.0555604663924023,
16867,1975.0,0.9580422731987079,1.6797889940885962,0.48089048378654414,,0.9718060565059584,-2.0555604663924023,
16869,1966.0,0.2545482708046504,1.2778205261457456,-0.4065295643723167,,0.950693540097677,-2.0555604663924023,
16872,1929.0,1.686818091303802,1.1974268325571753,1.2607444655019067,,1.0896673763470268,-2.0555604663924023,
16876,1949.0,-0.053230355242749695,0.31309620308290387,-1.1057089962550555,-1.1145310710918859,1.835084204389276,0.42782463014681665,
16877,1900.0,0.7931608663876006,1.599395300500026,0.13130076784517475,,1.136652114584351,-2.0555604663924023,
16878,1929.0,0.13363523914317182,0.393489896671474,-0.3796380477614421,0.8202969927574064,0.6640365285197204,0.4657289289887311,
16880,1929.0,0.4304217714031648,0.6346709774371844,-0.43342108098319126,,1.3627107608205231,-2.0555604663924023,
16884,1900.0,0.3424850211039076,-0.008478571271376705,-0.08383136504182181,,0.6753128912940102,-2.0555604663924023,
16885,1900.0,0.07867477020613607,-0.33005334562565725,0.4539989671756696,-0.1471170391672397,-0.1594927159782376,0.5258529892207332,
16887,2006.0,-0.18513548069163546,-0.5712344263913677,-1.3746241623638011,-1.1145310710918859,2.682781620940353,0.5258529892207332,
16888,2006.0,3.3653108126408733,1.519001606911456,2.9011269787652556,,1.3084752913737292,-2.0555604663924023,
16889,1900.0,1.6780244162738762,1.4386079133228857,0.5077820003974187,,1.8727918087380322,-2.0555604663924023,
16890,1900.0,0.9360580856238936,-0.24965965203708712,0.13130076784517475,-0.1471170391672397,1.3543382183673147,0.5454586610355165,
16892,1975.0,0.6887359754072327,-0.4104470392142274,0.5884565502300425,1.7877110246820527,0.5308897611358984,0.42782463014681665,
16894,1982.0,0.7601845850253792,0.7954583646143247,0.2657583508995476,-0.1471170391672397,0.9291764284272167,0.4657289289887311,
16897,1900.0,-0.3060485123531141,-2.339895685339911,0.13130076784517475,-0.1471170391672397,-0.5378563760539196,0.5140895861318633,
16898,1929.0,0.09846053902346895,0.31309620308290387,-0.45412754877356476,-1.1145310710918859,0.6974809587316547,0.4657289289887311,
16900,1900.0,1.4307023060572155,0.8758520582028948,0.6691311000626662,0.8202969927574064,1.365559151552008,0.5454586610355165,
16901,1900.0,0.46339805276538626,1.0366394453800352,0.023734701401676463,,0.7508270075633123,-2.0555604663924023,
16903,1929.0,1.4416943998446226,1.2778205261457456,0.42710745056479504,,1.6724948315886026,-2.0555604663924023,
16906,1949.0,0.8481213353246364,-0.8928092007456483,0.9998967543764233,0.8202969927574064,0.41872766463192496,0.4657289289887311,
16907,1900.0,0.2545482708046504,1.1974268325571753,0.3733244173430459,,0.12688455267155146,-2.0555604663924023,
16908,1949.0,0.4524059589779791,-0.24965965203708712,0.04255876302928874,0.8202969927574064,0.7120267525553327,0.42782463014681665,
16909,1966.0,-0.16315129311682117,-0.169265958448517,-0.7921539125722581,-1.1145310710918859,0.623379542496113,0.5258529892207332,
16912,2007.0,0.3095087397416862,1.2778205261457456,0.5346735170082934,,0.09135839048265702,-2.0555604663924023,
16913,1929.0,0.2765324583794647,0.5542772838486143,-0.24518046470706925,-0.1471170391672397,0.7589574216959399,0.5611431984873432,
16915,1900.0,1.0899473986475936,-1.3751713622770692,1.1262868824475338,0.8202969927574064,0.588764687384284,0.42782463014681665,
16917,1900.0,0.298516645954279,1.1170331389686052,-0.08383136504182181,,0.6005667151901566,-2.0555604663924023,
16918,1966.0,-0.20711966826644976,0.1523088159057636,-0.15428713856231333,-0.1471170391672397,-0.2103358346656574,0.5140895861318633,
16919,1966.0,0.2545482708046504,-0.08887226485994684,0.05062621801255104,0.8202969927574064,0.3894592718698147,0.5350023027342987,
16920,1949.0,0.0017301136942860426,0.7150646710257546,-0.11072288165269639,-0.1471170391672397,0.11938820652160125,0.5258529892207332,
16922,1990.0,-0.10379398666482258,-0.08887226485994684,-0.9384437629354158,-1.1145310710918859,1.119673084375677,0.4657289289887311,
16923,1900.0,0.3864533962535362,1.2778205261457456,-0.08383136504182181,,0.7500590673978614,-2.0555604663924023,
16924,1900.0,4.651385785767509,0.5542772838486143,3.385174277760998,0.8202969927574064,1.8157583357876401,0.42782463014681665,
16925,1929.0,-0.023551702016750397,0.956245751791465,-0.17606926701712178,-0.1471170391672397,0.1338904409141777,0.5140895861318633,
16926,1900.0,0.5293506154898291,-2.420289378928481,-0.19435549831251628,-0.1471170391672397,1.1503986190220692,0.42782463014681665,
16927,2007.0,0.5073664279150149,1.6797889940885962,0.2657583508995476,,0.5675234361198549,-2.0555604663924023,
16928,2006.0,0.518358521702422,0.23270250949433371,0.13130076784517475,-0.1471170391672397,0.7180249919247822,0.4657289289887311,
16929,2007.0,0.9579323522608338,1.0366394453800352,0.07751773462342561,,1.4644605947456597,-2.0555604663924023,
16930,0.0,1.7604651196794299,1.0366394453800352,0.8573717163387882,-0.1471170391672397,1.5451355800410238,0.4657289289887311,
16931,1900.0,1.0459790234979651,-2.0987146045742002,0.42710745056479504,1.7877110246820527,1.145024657037534,0.4657289289887311,
16932,1966.0,-0.020254073880528252,1.4386079133228857,-0.4603125975940658,,0.45345265040393695,-2.0555604663924023,
16935,1900.0,0.3314929273165005,1.599395300500026,-0.2720719813179438,,0.8992500237341831,-2.0555604663924023,
16936,1975.0,1.7384809321046155,0.8758520582028948,1.4489850817780288,0.8202969927574064,0.9943188928800959,0.5519938849737777,
16939,1900.0,0.32269925228657476,-1.1339902815113587,-0.43342108098319126,-0.1471170391672397,1.1370707417070165,0.42782463014681665,
16940,1900.0,0.08966686399354322,0.07191512231719344,0.15819228445604933,0.8202969927574064,0.045001387033631615,0.5258529892207332,
16941,1900.0,0.6172873657890863,-0.7320218135685079,-0.11072288165269639,0.8202969927574064,1.181223590585155,0.42782463014681665,
16943,1929.0,0.045698488843914635,-0.24965965203708712,-0.514095630815815,-0.1471170391672397,0.6728448571773724,0.42782463014681665,
16944,1995.0,0.2545482708046504,-0.5712344263913677,-0.18010299450875272,-0.1471170391672397,0.6362602422687909,0.42782463014681665,
16945,1929.0,-0.075214542817564,0.31309620308290387,-1.078817479644181,-1.1145310710918859,1.6505169076489683,0.4657289289887311,
16947,1900.0,0.11165105156835751,0.7954583646143247,-0.514095630815815,,0.8188114463613131,-2.0555604663924023,
16950,1929.0,0.9910185545609294,-0.169265958448517,0.803588683117039,-0.1471170391672397,0.7198308344146863,0.42782463014681665,
16954,1975.0,0.13363523914317182,0.8758520582028948,-0.5947701806484387,,1.0090545675977134,-2.0555604663924023,
16955,1975.0,-0.08895466005182293,0.1523088159057636,-0.8099023135354352,-1.1145310710918859,0.863846772984531,0.4657289289887311,
