ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{2A289E9D-D0EA-CDC8-E050-A8C063054829},50000,1995-02-28 00:00,HA4 6RD,F,L,356A,,WEST END ROAD,,RUISLIP,HILLINGDON,GREATER LONDON,951.837045497811,3.0,52.53,45.0,1949.0,HA4,1995,21340,5,South Ruislip,0.593795,54200,7,2,9.57450562121821
{4838E453-94C8-49DB-A8FF-AA1C9C84DA52},89000,1995-02-28 00:00,HA4 6JA,F,L,MASTERS COURT,FLAT 2,WOOD LANE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1561.40350877193,3.0,57.0,75.0,0.0,HA4,1995,29710,6,Ruislip,0.260641,65100,10,4,17.1591476185233
{839AD398-609F-4B09-93E0-AF07A6CF50A6},140000,1995-02-28 00:00,HA4 7EL,D,F,1,,WHITSTABLE CLOSE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1818.18181818182,5.0,77.0,62.0,1975.0,HA4,1995,25715,6,Ruislip,0.521325,65100,8,4,15.8114154331818
{A1440487-01F2-4640-95DC-9BA5E9AEC801},69000,1995-02-28 00:00,HA4 6AA,T,F,11,,ASHBURTON ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1095.2380952381,4.0,63.0,64.0,1949.0,HA4,1995,27093,6,Ruislip Manor,0.537837,70400,9,3,10.6879217725071
{F3CF1D90-54CF-4A3E-8600-B6524022CB90},102000,1995-03-01 00:00,HA4 0PL,S,F,43,,ROYAL CRESCENT,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,962.536566952911,6.0,105.97,56.0,1949.0,HA4,1995,24122,5,South Ruislip,1.1188,54200,8,0,0.0
{6B868B81-7E78-43A6-BCDB-DE68DD5EEF4B},104500,1995-03-01 00:00,HA4 7SS,S,F,26,,STOWE CRESCENT,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1244.04761904762,4.0,84.0,47.0,1975.0,HA4,1995,16920,6,West Ruislip,1.63701,59400,6,1a,2.08886945406842
{393D8D59-4A38-4523-AB23-60A18C8F138B},79950,1995-03-03 00:00,HA4 9DU,T,F,75,,WHITBY ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1025.0,4.0,78.0,59.0,1949.0,HA4,1995,28382,5,Ruislip Gardens,0.983299,70400,9,1a,2.07782595831985
{1AF7430A-10CC-4B8E-B835-2814D2F064A6},60000,1995-03-03 00:00,HA4 6HJ,F,L,214,,HERLWYN AVENUE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1301.51843817787,3.0,46.1,69.0,1949.0,HA4,1995,23956,6,Ruislip,0.823089,65100,8,3,12.3217822885155
{69012CDA-2605-43DA-9B52-50D90E1DFF9E},92000,1995-03-08 00:00,HA4 8UA,T,F,24,,LINDEN AVENUE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1126.89857912788,6.0,81.64,50.0,1949.0,HA4,1995,27928,6,Ruislip Manor,0.314885,65900,9,3,10.0365253229662
{2C2D645F-18C7-4E58-A6AC-80B53F5CD205},73500,1995-03-10 00:00,HA4 9DR,T,F,124,,WHITBY ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,942.307692307692,5.0,78.0,55.0,1949.0,HA4,1995,28382,5,Ruislip Gardens,0.973653,70400,9,1a,2.07782595831985
{3DD37516-DA71-4C73-8820-E32F1D841165},83500,1995-03-10 00:00,HA4 9QD,S,F,24,,CARDINAL ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,642.307692307692,6.0,130.0,67.0,1949.0,HA4,1995,22256,5,Eastcote,0.620845,68400,7,1a,2.28990565063258
{51B6C9C1-B7FE-4B2D-BB91-050A5970842C},118500,1995-03-10 00:00,HA4 7LN,S,F,33,,SOUTHCOTE RISE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1173.26732673267,5.0,101.0,62.0,1949.0,HA4,1995,24926,6,West Ruislip,0.819987,59400,8,1a,0.937917453975496
{E21CB82B-3EEC-4A25-B77F-08EC4EA47D39},110000,1995-03-10 00:00,HA4 9SD,T,F,18,,DAWLISH DRIVE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,916.666666666667,7.0,120.0,56.0,1929.0,HA4,1995,27928,6,Ruislip Manor,0.550251,65900,9,3,10.1346098075912
{B02DDD8E-C273-4513-AAAC-D7FD4D6879D3},59950,1995-03-17 00:00,HA4 6HQ,S,F,86,,HERLWYN AVENUE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,715.223097112861,4.0,83.82,59.0,1949.0,HA4,1995,29710,6,Ruislip,0.73219,65100,10,2,7.6025741608975
{6D681A9A-5169-4C34-BE66-EF49F5F33692},54000,1995-03-17 00:00,HA4 6DT,F,L,178A,,WEST END ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1015.61030656385,3.0,53.17,56.0,1949.0,HA4,1995,23956,6,Ruislip,0.688012,65100,8,3,12.5753866357955
{6BD9AC54-A0D2-465C-87DF-0C90329A3C2C},60000,1995-03-17 00:00,HA4 7YN,T,F,58,,GREYSTOKE DRIVE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1409.77443609023,2.0,42.56,33.0,0.0,HA4,1995,16920,6,West Ruislip,1.32928,59400,6,0,0.0
{7503B4F1-CE13-4CCD-95AB-27EB07EE6211},52000,1995-03-20 00:00,HA4 0JB,S,L,50,,LONG DRIVE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,825.396825396825,3.0,63.0,70.0,1966.0,HA4,1995,18915,5,South Ruislip,0.262546,54200,6,3,11.6474704818891
{A402B8BD-07D8-4124-845A-938F69E5BE22},325000,1995-03-22 00:00,HA4 7BX,D,F,20,,ICKENHAM ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1140.35087719298,9.0,285.0,36.0,1929.0,HA4,1995,26634,6,Ruislip,0.466481,62900,9,4,15.0397518488365
{F1E32185-1130-4417-81C3-3E4F6FCB6FB1},59950,1995-03-22 00:00,HA4 6UY,F,L,1,,FRAZER AVENUE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1016.10169491525,3.0,59.0,62.0,1966.0,HA4,1995,21340,5,South Ruislip,0.421681,54200,7,2,9.13500247789013
{AB805029-D512-4820-9345-E0A409DA6C44},128000,1995-03-22 00:00,HA4 8BG,D,F,95,,EASTCOTE ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1292.92929292929,5.0,99.0,44.0,1949.0,HA4,1995,31339,6,Ruislip,0.662354,62900,10,2,8.09945119486407
{A6D0797E-DED4-49CD-A937-0BE5D2F24FC3},80000,1995-03-23 00:00,HA4 8PE,S,F,41,,ELM AVENUE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1454.54545454545,7.0,55.0,49.0,1929.0,HA4,1995,28823,5,Eastcote,0.257258,65900,9,3,12.6874711249621
{18521E93-986C-42AF-8EF0-AC661CBCE1E2},78500,1995-03-23 00:00,HA4 0EE,T,F,83,,BRIDGWATER ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1137.68115942029,4.0,69.0,60.0,1949.0,HA4,1995,24471,5,Ruislip Gardens,0.256903,70400,8,2,8.39128313604827
{C8B5604D-C63A-4B4B-A265-7E9F404611E4},76000,1995-03-24 00:00,HA4 8TX,T,F,66,,BRIXHAM CRESCENT,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1168.87111657951,4.0,65.02,58.0,1949.0,HA4,1995,27928,6,Ruislip Manor,0.354954,65900,9,3,10.0457786505211
{4C7509FB-D9D0-4B02-B1A8-9B3BC38F1042},67950,1995-03-24 00:00,HA4 8TX,T,F,30,,BRIXHAM CRESCENT,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,861.325896818355,4.0,78.89,65.0,1949.0,HA4,1995,27928,6,Ruislip Manor,0.354954,65900,9,3,10.0457786505211
{6627E9B3-3ED8-4A65-B5C6-A214048E1C26},71500,1995-03-24 00:00,HA4 6DU,S,F,212,,WEST END ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,812.5,5.0,88.0,48.0,1949.0,HA4,1995,23956,5,Ruislip Gardens,0.750393,65100,8,2,8.02452680671833
{4875DA9F-27D2-4B37-9A13-69B3CF9E4321},94500,1995-03-24 00:00,HA4 0BS,T,F,12,,THURLSTONE ROAD,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,941.422594142259,6.0,100.38,64.0,1949.0,HA4,1995,28529,5,Ruislip Gardens,0.62781,70400,9,1a,2.34415420646629
{547A53F4-CB16-4B94-90D3-EEEB18407DBA},75000,1995-03-24 00:00,HA4 7RD,T,F,195,,LADYGATE LANE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1250.0,3.0,60.0,67.0,1975.0,HA4,1995,21973,6,West Ruislip,1.46322,59400,7,1a,2.42390733765249
{AF66E4F6-8C85-42C7-9B8F-B94A72B947EA},127950,1995-03-27 00:00,HA4 7LS,S,F,28,,ORCHARD CLOSE,RUISLIP,RUISLIP,HILLINGDON,GREATER LONDON,1093.58974358974,6.0,117.0,63.0,1966.0,HA4,1995,24926,6,West Ruislip,0.789661,59400,8,1a,0.929573000978802
