ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{BC8936BB-30B9-0E2C-E053-6C04A8C0DBF4},565000,2020-11-18 00:00,E2 9BW,F,L,DINMONT HOUSE,FLAT 51,PRITCHARDS ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,8692.30769230769,5.0,65.0,70.0,1929.0,E2,2020,10499,2,Cambridge Heath,0.367953,56500,4,4,18.2963813834899
{BA558B32-1C72-76EF-E053-6B04A8C0B4B7},561000,2020-11-20 00:00,E2 9BW,F,L,DINMONT HOUSE,FLAT 56,PRITCHARDS ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,7480.0,3.0,75.0,66.0,1900.0,E2,2020,10499,2,Cambridge Heath,0.367953,56500,4,4,18.2963813834899
{BA558B32-6C5B-76EF-E053-6B04A8C0B4B7},360000,2020-11-20 00:00,E2 0AZ,F,L,JOHN NETTLEFOLD HOUSE,FLAT 1,BETHNAL GREEN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,7659.57446808511,2.0,47.0,71.0,1990.0,E2,2020,8880,2,Bethnal Green Rail,0.33101,56500,3,5,22.4992338684351
{BA558B32-6E21-76EF-E053-6B04A8C0B4B7},415000,2020-11-20 00:00,E2 9BW,F,L,DINMONT HOUSE,FLAT 57,PRITCHARDS ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,8829.78723404255,2.0,47.0,39.0,1949.0,E2,2020,10499,2,Cambridge Heath,0.367953,56500,4,4,18.2963813834899
{BA558B32-1CB7-76EF-E053-6B04A8C0B4B7},415000,2020-11-20 00:00,E2 9BJ,F,L,BESFORD HOUSE,FLAT 6,PRITCHARDS ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,8645.83333333333,3.0,48.0,67.0,1929.0,E2,2020,10499,2,Cambridge Heath,0.387817,56500,4,4,19.8517568700075
{CB0035E5-782A-58AE-E053-6B04A8C091AF},496000,2020-11-20 00:00,E2 0JU,F,L,"WATERGARDEN APARTMENTS, 123",FLAT 5,SCEPTRE ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,7750.0,3.0,64.0,82.0,2007.0,E2,2020,6192,2,Bethnal Green,0.325804,48800,2,6b,40.7056755383599
{BA558B32-6D35-76EF-E053-6B04A8C0B4B7},450000,2020-11-23 00:00,E2 0SA,F,L,CHATER HOUSE,FLAT 15,ROMAN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,5921.05263157895,3.0,76.0,47.0,1966.0,E2,2020,9758,2,Bethnal Green,0.700227,51600,3,5,23.3262126790492
{BA558B32-6DDE-76EF-E053-6B04A8C0B4B7},737500,2020-11-25 00:00,E2 7DF,F,L,"NICHOLAS HOUSE, 3",FLAT 11,OLD NICHOL STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,11577.7080062794,3.0,63.7,49.0,1900.0,E2,2020,4542,1,Shoreditch High Street,0.195152,56200,2,6a,32.0670095652816
{BA558B32-6C92-76EF-E053-6B04A8C0B4B7},375000,2020-11-25 00:00,E2 9HT,F,L,MAITLAND HOUSE,FLAT 12,BISHOPS WAY,,LONDON,TOWER HAMLETS,GREATER LONDON,5859.375,4.0,64.0,72.0,1949.0,E2,2020,9298,2,Cambridge Heath,0.346495,50800,3,4,16.44157101352
{BA558B32-1C9F-76EF-E053-6B04A8C0B4B7},580000,2020-11-25 00:00,E2 9DG,F,L,"WINDLASS COURT, 2C",FLAT 5,VYNER STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,7733.33333333333,,75.0,87.0,0.0,E2,2020,9298,2,Cambridge Heath,0.259072,50800,3,6a,31.7982993286709
{BC8936BB-71E0-0E2C-E053-6C04A8C0DBF4},845000,2020-11-26 00:00,E2 7BN,F,L,83A,,WELLINGTON ROW,,LONDON,TOWER HAMLETS,GREATER LONDON,7824.07407407407,4.0,108.0,61.0,1929.0,E2,2020,13053,2,Bethnal Green Rail,0.672338,51900,4,4,16.6140180254842
