ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{D9CA2E0E-8D4B-4F0D-B9E6-77342C6C5F1F},260000,2007-09-21 00:00,CR5 3BA,T,F,120,,CHIPSTEAD VALLEY ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2921.34831460674,5.0,89.0,67.0,1949.0,CR5,2007,25960,6,Coulsdon South,0.535363,66900,8,3,13.2493538728336
{36E255C7-AFF2-4E17-A926-740B8E84D0A6},365000,2007-09-24 00:00,CR5 2SU,D,F,7,,WOODHATCH SPINNEY,COULSDON,COULSDON,CROYDON,GREATER LONDON,2744.36090225564,6.0,133.0,70.0,1975.0,CR5,2007,19580,6,Coulsdon Town,0.511071,59100,6,1a,0.836096929888426
{BFCE4700-986A-4639-955D-54869CBCE0A7},238000,2007-09-26 00:00,CR5 1SL,T,F,44,,THE GLADE,COULSDON,COULSDON,CROYDON,GREATER LONDON,3051.28205128205,5.0,78.0,57.0,1949.0,CR5,2007,26497,6,Coulsdon South,2.08861,56400,9,1b,4.5031654419844
{993461D8-8833-415E-85CD-C7B1D18B7A88},279950,2007-09-28 00:00,CR5 1SH,T,F,85,,TAUNTON LANE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2774.52923686819,4.0,100.9,72.0,1982.0,CR5,2007,25335,6,Coulsdon South,2.21395,56400,8,1b,2.70285534779428
{1E0AF364-B644-4B58-AC95-8257A2C438C1},284950,2007-10-02 00:00,CR5 3HJ,T,F,109,,ST ANDREWS ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3392.2619047619,5.0,84.0,64.0,1949.0,CR5,2007,29173,6,Woodmansterne,0.115703,66900,9,2,6.95906996670578
{DD4CA3D4-64E0-4798-9073-01CB2CF5EACA},307000,2007-10-04 00:00,CR5 1BG,S,F,105,,TOLLERS LANE,COULSDON,COULSDON,CROYDON,GREATER LONDON,3101.0101010101,6.0,99.0,59.0,1949.0,CR5,2007,5720,6,Coulsdon South,1.87568,56400,2,1b,4.6705785625311
{60F080BA-BAAF-4D0B-96C5-DB1961490B40},307000,2007-10-05 00:00,CR5 1HL,S,F,8,,KESTON AVENUE,COULSDON,COULSDON,CROYDON,GREATER LONDON,3164.94845360825,5.0,97.0,57.0,1929.0,CR5,2007,26497,6,Coulsdon South,1.97413,56400,9,2,5.28459672636814
{33B89F02-882D-4955-A79F-6ED685BD9905},265000,2007-10-05 00:00,CR5 3AA,T,F,48,,WESTLEIGH AVENUE,COULSDON,COULSDON,CROYDON,GREATER LONDON,3011.36363636364,5.0,88.0,49.0,1949.0,CR5,2007,21373,6,Woodmansterne,0.196698,66900,7,2,8.27542217136397
{CB911EBB-D9BC-469F-A0F9-9D40212FA7BA},395000,2007-10-05 00:00,CR5 1RF,S,F,90,,FAIRDENE ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2548.38709677419,8.0,155.0,67.0,1949.0,CR5,2007,27025,6,Coulsdon South,0.886216,66900,9,1a,1.76270968501464
{499D251D-7C59-4D16-8445-CAFFBF27C902},191500,2007-10-05 00:00,CR5 2BD,F,L,16,,DRIVE MEAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3592.87054409006,3.0,53.3,55.0,1982.0,CR5,2007,11765,6,Coulsdon Town,0.303086,59100,4,2,9.9506725347113
{2E908B13-3C8A-4C97-9354-0B8550D67849},408000,2007-10-05 00:00,CR5 1RA,D,F,24A,,FAIRDENE ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2720.0,4.0,150.0,61.0,1966.0,CR5,2007,27025,6,Coulsdon South,0.254854,66900,9,2,9.78518557448435
{BDA84DD2-40DD-4D2A-BEF2-3F3BFB39B0F6},225000,2007-10-05 00:00,CR5 3BU,T,F,349,,CHIPSTEAD VALLEY ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3629.03225806452,4.0,62.0,68.0,1949.0,CR5,2007,21373,6,Woodmansterne,0.280102,66900,7,2,7.22030141969873
{95B1A1A7-18C5-4C37-807A-122FB3187ACC},270000,2007-10-09 00:00,CR5 2NR,T,F,16,,STATION APPROACH,COULSDON NORTH,COULSDON,CROYDON,GREATER LONDON,3033.70786516854,4.0,89.0,63.0,1929.0,CR5,2007,11765,6,Coulsdon Town,0.375062,59100,4,3,14.5791137548851
{ADC3236F-ACBF-4181-BE63-B07333A5C565},313000,2007-10-09 00:00,CR5 2AB,S,F,24,,WOODCOTE GROVE ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3402.17391304348,6.0,92.0,63.0,1949.0,CR5,2007,28476,6,Coulsdon Town,0.348069,68900,9,3,10.4616937522692
{CFCB3002-5BE6-4254-8E96-5BC19F117770},268000,2007-10-10 00:00,CR5 3AG,S,F,54,,WOODLANDS GROVE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2392.85714285714,7.0,112.0,62.0,1929.0,CR5,2007,21373,6,Woodmansterne,0.443403,66900,7,1a,1.70334743772213
{6AD3DCE9-011F-403D-B307-239C0155E0FE},460000,2007-10-10 00:00,CR5 2LS,D,F,9,,LARKIN CLOSE,COULSDON,COULSDON,CROYDON,GREATER LONDON,3614.93123772102,6.0,127.25,62.0,1990.0,CR5,2007,30069,6,Coulsdon South,0.963081,56400,10,1b,3.20678201627493
{E4645DA8-E2FB-4425-98EF-A03BB08EA85A},301000,2007-10-11 00:00,CR5 1LH,S,F,28,,THORNTON CRESCENT,COULSDON,COULSDON,CROYDON,GREATER LONDON,3716.04938271605,5.0,81.0,56.0,1949.0,CR5,2007,26497,6,Coulsdon South,1.89411,56400,9,1b,4.91509213268982
{5C1D12AB-B17C-4154-B35B-7E1A621C22B5},175000,2007-10-12 00:00,CR5 1EA,F,L,"DORMER LODGE, 234",FLAT 5,COULSDON ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3371.8689788054,3.0,51.9,67.0,1990.0,CR5,2007,28945,6,Coulsdon South,1.52776,56400,9,2,5.38407536130979
{28D44576-A454-46B4-894D-6DB03ECA86B5},310000,2007-10-17 00:00,CR5 3JG,S,F,75,,WINIFRED ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2980.76923076923,6.0,104.0,45.0,1949.0,CR5,2007,29173,6,Woodmansterne,0.329993,66900,9,2,6.48883688566282
{DAA0CBAF-DE53-46CF-BF83-84F21A4552EC},520000,2007-10-19 00:00,CR5 1AF,D,F,76,,DOWNS ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3291.13924050633,8.0,158.0,58.0,1929.0,CR5,2007,27025,6,Coulsdon South,0.6842,66900,9,1b,3.43470438720523
{10B5E60B-26C6-4DF0-AAC2-96678941B1BF},273950,2007-10-24 00:00,CR5 1ER,S,F,7,,LACEY DRIVE,COULSDON,COULSDON,CROYDON,GREATER LONDON,4280.46875,3.0,64.0,47.0,1949.0,CR5,2007,25335,6,Coulsdon South,2.46744,56400,8,1b,4.66570314996653
{109EA06E-F6AD-4BFF-B7F8-72C88BCCF16D},187500,2007-10-24 00:00,CR5 2HX,T,F,43,,SOUTHLANDS CLOSE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2130.68181818182,4.0,88.0,64.0,1975.0,CR5,2007,11187,6,Coulsdon South,0.823512,59100,4,1b,2.84103292932078
{9E5DD757-58C1-4D45-BFEA-1657F586A9E3},187000,2007-10-26 00:00,CR5 2BA,F,L,"KINGFISHER COURT, 32",FLAT 4,BRIGHTON ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,4770.40816326531,3.0,39.2,77.0,1990.0,CR5,2007,11765,6,Coulsdon Town,0.40037,59100,4,3,13.0315589358103
{1A82E79F-504C-4DED-AB47-1EBEF44EAC7D},242500,2007-10-26 00:00,CR5 3HQ,T,F,15,,WOODMAN ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3031.25,4.0,80.0,35.0,1949.0,CR5,2007,25960,6,Coulsdon South,0.60669,66900,8,3,12.2877183077077
{402ABFD3-E7F0-417D-B24C-CA31AD05DF43},235000,2007-10-29 00:00,CR5 3BP,T,F,93,,CHIPSTEAD VALLEY ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3785.4381443299,3.0,62.08,71.0,1990.0,CR5,2007,25960,6,Coulsdon South,0.504474,66900,8,3,13.5337437892212
{CE319988-5DC8-408A-84CA-4647C4803474},275000,2007-10-29 00:00,CR5 2PG,S,F,20,,RICHMOND ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3928.57142857143,5.0,70.0,64.0,1949.0,CR5,2007,25960,6,Woodmansterne,0.287395,66900,8,2,5.1733424432702
{78626F63-F032-453E-AC8D-AA2A4E10827E},455000,2007-10-30 00:00,CR5 1AA,D,F,32,,DOWNS ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3119.38681767698,5.0,145.862,52.0,1929.0,CR5,2007,27025,6,Coulsdon South,0.244721,66900,9,2,9.59477623981744
{DC568A17-CF93-4017-91A5-CB6B340BA0FA},950000,2007-10-31 00:00,CR5 3EL,D,F,13,,WOODFIELD HILL,COULSDON,COULSDON,CROYDON,GREATER LONDON,2334.15233415233,10.0,407.0,54.0,1966.0,CR5,2007,23880,6,Chipstead,1.4122,66900,8,1b,2.52785872811154
{A8D9A76E-EAEE-4786-9B90-22B3B92C58D2},300000,2007-11-01 00:00,CR5 2SS,S,F,2,,ASHCROFT RISE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2608.69565217391,6.0,115.0,43.0,1975.0,CR5,2007,19580,6,Coulsdon Town,0.384921,59100,6,2,9.0888251066212
{3016F6BF-81B6-4E60-9011-371CC26A9E11},360000,2007-11-02 00:00,CR5 3BF,D,F,354,,CHIPSTEAD VALLEY ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,2926.82926829268,7.0,123.0,57.0,1929.0,CR5,2007,21373,6,Woodmansterne,0.1263,66900,7,2,7.00459757367363
{3CCB4EDA-744E-46E8-ACFA-E1965CD36138},325000,2007-11-02 00:00,CR5 1DL,S,F,71,,CHALDON WAY,COULSDON,COULSDON,CROYDON,GREATER LONDON,2005.05891788513,5.0,162.09,65.0,1949.0,CR5,2007,30069,6,Coulsdon South,0.918052,56400,10,1b,3.06377196952065
{03824EEC-3AE9-45D7-9B01-24029FF25825},311500,2007-11-02 00:00,CR5 1NH,D,F,26,,WILHELMINA AVENUE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2433.59375,8.0,128.0,64.0,1982.0,CR5,2007,27025,6,Coulsdon South,1.41681,66900,9,1a,1.86339722970444
{8E4CAF6D-6FBD-4477-9E7A-A93F0265C915},249950,2007-11-02 00:00,CR5 2SG,T,F,40,,NINEACRES WAY,COULSDON,COULSDON,CROYDON,GREATER LONDON,3675.73529411765,4.0,68.0,72.0,1990.0,CR5,2007,19580,6,Coulsdon South,0.375773,59100,6,2,6.25600374000622
{1AC849C9-4E55-4389-8BB8-C2DF4511C62C},175000,2007-11-05 00:00,CR5 2BN,F,L,AVENUE COURT,3,THE AVENUE,COULSDON,COULSDON,CROYDON,GREATER LONDON,2611.94029850746,3.0,67.0,59.0,1949.0,CR5,2007,28476,6,Coulsdon Town,0.238658,68900,9,3,11.3672148331625
{1AB376F1-0F39-4F0D-A43D-718D96631D68},330000,2007-11-06 00:00,CR5 3HF,S,F,190,,ST ANDREWS ROAD,COULSDON,COULSDON,CROYDON,GREATER LONDON,3763.25692781389,6.0,87.69,68.0,1949.0,CR5,2007,29173,6,Woodmansterne,0.272858,66900,9,2,6.71946592557012
{9B2D4DBC-B7A5-42C0-A97F-EF3CED14A1FC},276000,2007-11-07 00:00,CR5 1SS,T,F,43,,THE GLADE,COULSDON,COULSDON,CROYDON,GREATER LONDON,3172.41379310345,3.0,87.0,65.0,1949.0,CR5,2007,28945,6,Coulsdon South,1.98527,56400,9,1b,3.49448518006239
{03CF3C9D-CFA3-4360-A074-D02A8883B3B3},186000,2007-11-09 00:00,CR5 2QL,F,L,40,,LYNWOOD AVENUE,COULSDON,COULSDON,SUTTON,GREATER LONDON,2634.56090651558,3.0,70.6,58.0,1966.0,CR5,2007,19191,6,Woodmansterne,0.484569,61900,6,1b,4.92589301976417
